"","stock_name","Stock.ID","BY","total_adult_spawner","total_effective_female_spawner","juv_type","juvenile_estimate","age.21","age.31","age.32","age.41","age.42","age.43","age.51","age.52","age.53","age.62","age.63","recruits_no_jacks","total_recruits_psc","total_recruits","prop_4s","efs","efs_lag1","efs_lag2","efs_lag3","lnRS","ocean_0","ocean_1","ocean_2"
"962","Fennell",14,2014,NA,"6828","",NA,0,0,11,0,6270.369623,0,0,151.5151515,0,0,0,10432,10443,6432.884775,"0.976406436",6828,1951,747,4451,-0.0596087242135657,0,0.999999999922274,0
"963","Fennell",14,2015,NA,"946","",NA,0,0,0,0,533.3333333,0,0,0,0,0,0,0,0,533.3333333,"1",946,6828,1951,747,-0.573095949554615,0,1,0
"964","Fennell",14,2016,NA,"603","",NA,0,0,0,0,707.0175439,0,0,130.6532145,0,0,0,0,0,837.6707584,"0.844027963",603,946,6828,1951,0.328707936816033,0,1,0
"969","Scotch",15,1952,12,"10","",NA,0,0,0,0,35,0,0,0,0,0,0,35,35,35,"1",10,NA,19,603,1.25276296849537,0,1,0
"970","Scotch",15,1953,1364,"780","",NA,0,0,294,0,9205,0,0,0,0,0,0,9205,9499,9499,"1",780,10,NA,19,2.49964788920655,0,1,0
"973","Scotch",15,1956,8,"8","",NA,0,0,0,0,0,0,0,759,193,0,0,952,952,952,"0",8,NA,NA,780,4.77912349311153,0,0.797268907563025,0.202731092436975
"974","Scotch",15,1957,2230,"1214","",NA,0,0,24,0,1196,0,0,0,0,0,0,1196,1220,1220,"1",1214,8,NA,NA,0.00493016610785859,0,1,0
"978","Scotch",15,1961,598,"295","",NA,0,0,0,0,8073,0,0,0,112,0,0,8185,8185,8185,"1",295,NA,NA,NA,3.32308313346542,0,0.986316432498473,0.0136835675015272
"982","Scotch",15,1965,1910,"777","",NA,0,0,200,0,16437,0,0,0,0,0,0,16437,16637,16637,"1",777,NA,NA,NA,3.0639440592921,0,1,0
"983","Scotch",15,1966,459,"236","",NA,0,0,0,0,2956,0,0,0,0,0,0,2956,2956,2956,"1",236,777,NA,NA,2.52776047704248,0,1,0
"986","Scotch",15,1969,3395,"1317","",NA,0,0,120,0,33883,0,0,0,0,0,0,33883,34003,34003,"1",1317,NA,NA,236,3.25109233325663,0,1,0
"987","Scotch",15,1970,304,"142","",NA,0,0,0,0,2236,0,0,0,0,0,0,2236,2236,2236,"1",142,1317,NA,NA,2.75661677667373,0,1,0
"990","Scotch",15,1973,6235,"2966","",NA,0,0,0,0,57852,0,0,54,0,0,0,57906,57906,57906,"0.999067454",2966,NA,NA,142,2.97160676243731,0,1,0
"991","Scotch",15,1974,447,"275","",NA,0,0,0,0,7918,0,0,0,0,0,0,7918,7918,7918,"1",275,2966,NA,NA,3.3601228299995,0,1,0
"993","Scotch",15,1976,34,"20","",NA,0,0,0,0,279,0,0,0,0,0,0,279,279,279,"1",20,NA,275,2966,2.63547950826737,0,1,0
"994","Scotch",15,1977,13586,"6702","",NA,0,0,163,0,76206,0,0,1334,0,0,0,77540,77703,77703,"0.982795976",6702,20,NA,275,2.45048787735174,0,1,0
"995","Scotch",15,1978,2056,"1091","",NA,0,0,0,0,19287,0,0,41,0,0,0,19328,19328,19328,"0.997878725",1091,6702,20,NA,2.87446011490147,0,1,0
"997","Scotch",15,1980,107,"62","",NA,0,0,0,0,1532,0,0,0,0,0,0,1532,1532,1532,"1",62,NA,1091,6702,3.20719496525545,0,1,0
"998","Scotch",15,1981,18952,"6887","",NA,0,0,71,0,25296,0,0,0,0,0,0,25296,25367,25367,"1",6887,62,NA,1091,1.3038135401551,0,1,0
"999","Scotch",15,1982,4709,"2544","",NA,0,0,192,0,103900,0,0,5475,30,0,0,109405,109597,109597,"0.949942857",2544,6887,62,NA,3.76307235639864,0,0.99972626987965,0.00027373012035001
"1000","Scotch",15,1983,239,"133","",NA,0,0,0,0,2382,0,0,250,0,0,0,2632,2632,2632,"0.905015198",133,2544,6887,62,2.98515016422345,0,1,0
"1001","Scotch",15,1984,409,"265","",NA,0,0,12,0,2613,0,0,0,0,0,0,2613,2625,2625,"1",265,133,2544,6887,2.2931063490395,0,1,0
"1002","Scotch",15,1985,3385,"1422","",NA,0,0,1471,0,42541,0,0,0,0,0,0,42541,44012,44012,"1",1422,265,133,2544,3.43239799262662,0,1,0
"1003","Scotch",15,1986,26624,"11299","",NA,0,0,0,0,250911,0,0,6148,0,0,0,257059,257059,257059,"0.976083312",11299,1422,265,133,3.12459140430493,0,1,0
"1004","Scotch",15,1987,2089,"1149","",NA,0,0,49,0,20633,0,0,9762,0,0,0,30395,30444,30444,"0.678828755",1149,11299,1422,265,3.27699693153853,0,1,0
"1005","Scotch",15,1988,1060,"723","",NA,0,0,0,0,3320,0,0,0,0,0,0,3320,3320,3320,"1",723,1149,11299,1422,1.52431083975177,0,1,0
"1006","Scotch",15,1989,7236,"3928","",NA,0,0,578,0,16150,0,0,0,0,0,0,16150,16728,16728,"1",3928,723,1149,11299,1.44895357163411,0,1,0
"1007","Scotch",15,1990,83388,"34459","",NA,0,0,265,0,311154,0,0,4738,123,0,0,316015,316280,316280,"0.985001203",34459,3928,723,1149,2.21685768567665,0,0.999611104084988,0.000388895915012015
"1008","Scotch",15,1991,9954,"4540","",NA,0,0,10,0,22037,0,0,3644,25,0,0,25706,25716,25716,"0.858105214",4540,34459,3928,723,1.73418635422618,0,0.999027842588272,0.000972157411728107
"1009","Scotch",15,1992,2156,"1385","",NA,0,0,1,0,2104,0,0,349,0,0,0,2453,2454,2454,"0.857725234",1385,4540,34459,3928,0.572019206649418,0,1,0
"1010","Scotch",15,1993,8359,"3259","",NA,0,0,59,0,11827,0,0,0,0,0,0,11827,11886,11886,"1",3259,1385,4540,34459,1.29394083708904,0,1,0
"1011","Scotch",15,1994,73180,"26711","",NA,0,0,196,0,181988,0,0,2267,0,0,0,184255,184451,184451,"0.987696399",26711,3259,1385,4540,1.93230837996903,0,1,0
"1012","Scotch",15,1995,14772,"7811","",NA,0,0,11,0,12240,0,0,1925,0,0,0,14165,14176,14176,"0.864101659",7811,26711,3259,1385,0.596017397234565,0,1,0
"1013","Scotch",15,1996,4609,"2230","",NA,0,0,0,0,3404,0,0,744,0,0,0,4148,4148,4148,"0.820636451",2230,7811,26711,3259,0.620624704895253,0,1,0
"1014","Scotch",15,1997,3085,"1440","",NA,0,0,4,0,2249,0,0,0,0,0,0,2249,2253,2253,"1",1440,2230,7811,26711,0.447619547862198,0,1,0
"1015","Scotch",15,1998,35981,"17024","",NA,0,0,148,0,191273,0,0,2269,0,0,0,193542,193690,193690,"0.988276446",17024,1440,2230,7811,2.43163482969491,0,1,0
"1016","Scotch",15,1999,4093,"2060","",NA,0,0,0,0,15722,0,0,10701,0,0,0,26423,26423,26423,"0.595011921",2060,17024,1440,2230,2.55152886018699,0,1,0
"1017","Scotch",15,2000,3765,"1754","",NA,0,0,2,0,40512,0,0,698,0,0,0,41210,41212,41212,"0.983062364",1754,2060,17024,1440,3.15683058213283,0,1,0
"1018","Scotch",15,2001,2449,"1336","",NA,0,0,0,0,17024,0,0,0,0,0,0,17024,17024,17024,"1",1336,1754,2060,17024,2.54494403804478,0,1,0
"1019","Scotch",15,2002,101269,"50374","",NA,0,1161,1008,0,675243,0,0,15810,0,0,0,692214,693222,693222,"0.977121871",50374,1336,1754,2060,2.62187512525714,0.00167478816309927,0.998325211836901,0
"1020","Scotch",15,2003,5089,"2478","",NA,0,0,0,0,1305,0,0,376,0,0,0,1681,1681,1681,"0.776323617",2478,50374,1336,1754,-0.388062928780472,0,1,0
"1021","Scotch",15,2004,783,"432","",NA,0,0,2,0,3764,0,0,148,0,0,0,3912,3914,3914,"0.962167689",432,2478,50374,1336,2.20388955971191,0,1,0
"1022","Scotch",15,2005,4163,"2686","",NA,0,0,0,0,5761,0,0,0,0,0,0,5761,5761,5761,"1",2686,432,2478,50374,0.7630579726492,0,1,0
"1023","Scotch",15,2006,144199,"72732","",NA,0,394,1098,0,1012782,0,0,22199,0,0,0,1035375,1036473,1036473,"0.978551297",72732,2686,432,2478,2.65679742957535,0.000380135324316215,0.999619864675684,0
"1024","Scotch",15,2007,8272,"4758","",NA,0,0,0,0,48656,0,0,1020,0,0,0,49676,49676,49676,"0.979466946",4758,72732,2686,432,2.34569450720502,0,1,0
"1025","Scotch",15,2008,654,"138","",NA,0,0,0,0,4810,0,0,619,0,0,0,5429,5429,5429,"0.885982686",138,4758,72732,2686,3.67225654874825,0,1,0
"1026","Scotch",15,2009,4672,"2665","",NA,0,0,2,206,45359,8,0,2170,0,0,0,47735,47744,47745,"0.954343664",2665,138,4758,72732,2.88567029178436,0.00431458791496492,0.995517855272803,0.000167556812231647
"1027","Scotch",15,2010,522367,"273905","",NA,0,0,833,0,384093,0,0,6122,122,0,0,390338,391171,391170,"0.984311213",273905,2665,138,4758,0.356360917163544,0,0.999688115141754,0.000311884858245776
"1028","Scotch",15,2011,33807,"12451","",NA,0,0,34,0,8020,0,0,326,0,0,0,8346,8380,8380,"0.960939372",12451,273905,2665,138,-0.395953026476284,0,1,0
"1029","Scotch",15,2012,NA,"644","",NA,0,0,0,0,1989,0,0,109,0,0,0,2098,2098,2098,"0.948045758",644,12451,273905,2665,1.18104106285189,0,1,0
"1030","Scotch",15,2013,NA,"10957","",NA,0,0,29,0,7105.129984,0,0,0,0,0,0,7105,7134,7134.129984,"1",10957,644,12451,273905,-0.429088214299307,0,1,0
"1031","Scotch",15,2014,NA,"68761","",NA,0,0,798.7746019,0,228377.5425,0,0,2575.757576,0,0,0,209903,210701,231752.0747,"0.98884728",68761,10957,644,12451,1.21503143297716,0,0.99999999990464,0
"1032","Scotch",15,2015,NA,"3535","",NA,0,0,0,0,1600,0,0,54.38596491,0,0,0,0,0,1654.385965,"0.967126193",3535,68761,10957,644,-0.759283377490652,0,0.999999999945599,0
"1033","Scotch",15,2016,NA,"465","",NA,0,0,0,0,924.5614035,0,0,33.77022585,0,0,0,0,0,958.3316294,"0.964761441",465,3535,68761,10957,0.723156480957013,0,0.999999999947826,0
"1054","Gates",16,1968,10113,"3835","fry leaving ",7645000,0,0,3891,0,78371,0,0,403,0,0,0,78774,82665,82665,"0.994884099",3835,NA,NA,NA,3.07062686118409,0,1,0
"1055","Gates",16,1969,777,"359","stream for lake",374000,0,0,1042,0,3556,0,0,168,0,0,0,3724,4766,4766,"0.954887218",359,3835,NA,NA,2.58594026917041,0,1,0
"1056","Gates",16,1970,78,"14","brood year ",25000,0,0,258,0,154,0,0,0,0,0,0,154,412,412,"1",14,359,3835,NA,3.38196601973427,0,1,0
"1057","Gates",16,1971,426,"115","t+1",239000,0,0,4926,0,7721,0,0,0,0,0,0,7721,12647,12647,"1",115,14,359,3835,4.70024318351673,0,1,0
"1058","Gates",16,1972,8323,"3128","Most are from",6831000,0,0,4180,0,128111,0,0,322,0,0,0,128433,132613,132613,"0.997492856",3128,115,14,359,3.74704128947885,0,1,0
"1059","Gates",16,1973,795,"351","spawning channel",932000,0,0,1344,0,9447,0,0,3794,100,0,0,13341,14685,14685,"0.71346575",351,3128,115,14,3.73379562016685,0,0.993190330268982,0.00680966973101805
"1060","Gates",16,1974,70,"37","",84000,0,0,1559,0,1413,0,0,0,0,0,0,1413,2972,2972,"1",37,351,3128,115,4.38607249319343,0,1,0
"1061","Gates",16,1975,1982,"1246","",2261000,0,0,3841,0,15888,27,0,0,0,0,0,15888,19756,19756,"1",1246,37,351,3128,2.76351882231312,0,0.998633326584329,0.00136667341567119
"1062","Gates",16,1976,17133,"8820","",18529000,0,0,3009,0,67835,0,0,2350,36,0,0,70221,73230,73230,"0.966517062",8820,1246,37,351,2.11658330305428,0,0.99950839819746,0.000491601802539943
"1063","Gates",16,1977,2582,"1174","",2140000,0,0,690,0,17045,27,0,2975,587,0,0,20607,21324,21324,"0.851398601",1174,8820,1246,37,2.89941647755461,0,0.971206152691803,0.0287938473081973
"1064","Gates",16,1978,258,"129","",225000,0,0,589,0,860,0,0,198,0,0,0,1058,1647,1647,"0.812854442",129,1174,8820,1246,2.54689832581597,0,1,0
"1065","Gates",16,1979,3828,"1648","",3000000,0,0,1866,0,15902,12,0,0,486,0,0,16388,18266,18266,"1",1648,129,1174,8820,2.40547897678221,0,0.972736231249316,0.0272637687506843
"1066","Gates",16,1980,25088,"11032","",12171000,0,0,1496,0,76467,15,0,1381,272,0,0,78120,79631,79631,"0.982260302",11032,1648,129,1174,1.97660332378063,0,0.996395875977948,0.00360412402205171
"1067","Gates",16,1981,4670,"1908","",4112000,0,0,412,0,14267,143,0,3085,222,0,0,17574,18129,18129,"0.822210696",1908,11032,1648,129,2.25145729302144,0,0.979866512217993,0.0201334877820067
"1068","Gates",16,1982,930,"439","",1171000,0,0,3361,0,5472,0,0,868,0,0,0,6340,9701,9701,"0.863091483",439,1908,11032,1648,3.09548483888611,0,1,0
"1069","Gates",16,1983,7384,"3055","",5712000,0,0,1542,0,26208,0,0,348,0,0,0,26556,28098,28098,"0.986895617",3055,439,1908,11032,2.2189188068059,0,1,0
"1070","Gates",16,1984,28899,"9072","",15057000,0,0,1730,0,115017,56,0,21116,0,0,0,136133,137919,137919,"0.844886986",9072,3055,439,1908,2.72147380932365,0,0.999593964573409,0.00040603542659097
"1071","Gates",16,1985,4578,"2031","",3711625,0,0,6340,0,114856,0,0,10766,0,0,0,125622,131962,131962,"0.914298451",2031,9072,3055,439,4.17398571975519,0,1,0
"1072","Gates",16,1986,3572,"1879","",3374763,0,0,6349,0,20390,0,0,610,0,0,0,21000,27349,27349,"0.970952381",1879,2031,9072,3055,2.67794024469692,0,1,0
"1073","Gates",16,1987,9417,"4105","",6042600,0,0,1683,0,22546,0,0,3604,0,0,0,26150,27833,27833,"0.862179732",4105,1879,2031,9072,1.91401662416469,0,1,0
"1074","Gates",16,1988,44913,"17840","",15863186,0,0,9599,0,305722,0,0,4031,191,0,0,309944,319543,319543,"0.986986405",17840,4105,1879,2031,2.88544872289945,0,0.999402271368799,0.000597728631201434
"1075","Gates",16,1989,16963,"9794","",11720740,0,0,5779,0,38792,0,0,8523,0,0,0,47315,53094,53094,"0.81986685",9794,17840,4105,1879,1.69029397423314,0,1,0
"1076","Gates",16,1990,5374,"3304","",3647670,0,0,826,0,13177,339,0,1607,0,0,0,14784,15949,15949,"0.891301407",3304,9794,17840,4105,1.57426227568189,0,0.978744748887078,0.0212552511129224
"1077","Gates",16,1991,9040,"4618","",6852318,0,0,1242,0,18884,0,0,1559,0,0,0,20443,21685,21685,"0.923739177",4618,3304,9794,17840,1.54665906635503,0,1,0
"1078","Gates",16,1992,41747,"9224","",20052829,0,0,11639,0,175651,0,0,8143,0,0,0,183794,195433,195433,"0.955694963",9224,4618,3304,9794,3.05340882672239,0,1,0
"1079","Gates",16,1993,17952,"9089","",12640264,0,0,557,0,54410,0,0,12557,0,0,0,66967,67524,67524,"0.812489734",9089,9224,4618,3304,2.00541819910251,0,1,0
"1080","Gates",16,1994,3360,"1706","",2672720,0,0,815,0,21039,0,0,12510,0,0,0,33549,34364,34364,"0.627112582",1706,9089,9224,4618,3.00285805570632,0,1,0
"1081","Gates",16,1995,7181,"4533","",2179115,0,0,1970,0,20949,0,0,540,0,0,0,21489,23459,23459,"0.974870864",4533,1706,9089,9224,1.64387024461216,0,1,0
"1082","Gates",16,1996,99470,"14150","",14217952,0,0,413,0,189011,0,0,8576,58,0,0,197645,198058,198058,"0.956596335",14150,4533,1706,9089,2.63884529300281,0,0.999707156489513,0.000292843510486827
"1083","Gates",16,1997,6498,"1877","",4372839,0,0,742,0,11493,0,0,1174,0,0,0,12667,13409,13409,"0.907318228",1877,14150,4533,1706,1.96625136569313,0,1,0
"1084","Gates",16,1998,7248,"2442","",6092024,0,0,408,0,3841,0,0,563,0,0,0,4404,4812,4812,"0.872161671",2442,1877,14150,4533,0.678295422423919,0,1,0
"1085","Gates",16,1999,4135,"1765","",1479217,0,0,2508,0,37729,0,0,2405,0,0,0,40134,42642,42642,"0.940075746",1765,2442,1877,14150,3.18468899268755,0,1,0
"1086","Gates",16,2000,88647,"16571","",15192763,0,0,624,0,87114,0,0,4264,0,0,0,91378,92002,92002,"0.953336689",16571,1765,2442,1877,1.71415613629553,0,1,0
"1087","Gates",16,2001,12921,"4008","",6468395,0,0,315,0,43190,0,0,6741,0,0,0,49931,50246,50246,"0.864993691",4008,16571,1765,2442,2.52863857799817,0,1,0
"1088","Gates",16,2002,2173,"1144","",2813161,0,0,1262,0,11045,0,0,694,0,0,0,11739,13001,13001,"0.940880825",1144,4008,16571,1765,2.43049538462243,0,1,0
"1089","Gates",16,2003,9811,"5036","",6058470,0,0,213,0,3861,0,0,687,0,0,0,4548,4761,4761,"0.848944591",5036,1144,4008,16571,-0.056154385969719,0,1,0
"1090","Gates",16,2004,9606,"5484","",7769844,0,17,343,0,40513,0,0,8461,0,0,0,48991,49334,49334,"0.827234859",5484,5036,1144,4008,2.19677873681814,0.000344589937973811,0.999655410062026,0
"1091","Gates",16,2005,15150,"8850","",6352361,0,0,180,0,14038,0,0,872,0,0,0,14910,15090,15090,"0.941515761",8850,5484,5036,1144,0.533614813759919,0,1,0
"1092","Gates",16,2006,2858,"1456","",NA,0,0,978,0,24856,0,0,13639,379,0,0,38874,39852,39852,"0.645694246",1456,8850,5484,5036,3.30947964240812,0,0.99048981230553,0.00951018769446954
"1093","Gates",16,2007,2555,"1079","",NA,0,0,6665,0,106460,0,0,1193,239,0,0,107892,114557,114557,"0.988918098",1079,1456,8850,5484,4.66503782944261,0,0.997913702349049,0.00208629765095105
"1094","Gates",16,2008,14838,"1754","",NA,0,0,1573,0,66801,0,0,10514,0,0,0,77315,78888,78888,"0.864010865",1754,1079,1456,8850,3.80613023108004,0,1,0
"1095","Gates",16,2009,9878,"5274","",NA,0,0,2695,0,101428,0,0,16003,0,0,0,117431,120126,120126,"0.86372423",5274,1754,1079,1456,3.12575210398652,0,1,0
"1096","Gates",16,2010,15766,"5903","",NA,0,0,2387,0,33061,0,0,4140,224,0,0,37425,39812,39812,"0.888712669",5903,5274,1754,1079,1.90870767812526,0,0.994373555711846,0.00562644428815433
"1097","Gates",16,2011,55860,"26445","",NA,0,0,1178,0,33788,0,0,547,182,0,0,34517,35695,35695,"0.984068735",26445,5903,5274,1754,0.299943518436481,0,0.994901246673204,0.00509875332679647
"1098","Gates",16,2012,NA,"6899","",NA,0,0,2043,0,21156,0,0,1524,0,0,0,22680,24723,24723,"0.932804233",6899,26445,5903,5274,1.27635751088538,0,1,0
"1099","Gates",16,2013,NA,"23053","",NA,0,0,198,0,8551.429495,0,0,4451.533417,0,0,0,13157,13355,13200.96291,"0.657652379",23053,6899,26445,5903,-0.557506138158417,0,1.0000000001515,0
"1100","Gates",16,2014,NA,"8495","",NA,11,0,103,0,8408.45201,0,0,500,0,0,0,8699,8813,9022.45201,"0.943873526",8495,23053,6899,26445,0.0602383834718559,0.00121918077123693,0.998780819228763,0
"1101","Gates",16,2015,NA,"9643","",NA,0,0,861,0,11862.5,0,0,901.6393443,60.10928962,0,0,0,861,13685.24863,"0.929361525",9643,8495,23053,6899,0.350086246866585,0,0.995607731556427,0.00439226873001284
"1102","Gates",16,2016,NA,"3535","",NA,0,0,279,0,7633.879781,0,0,1141.884447,0,0,0,0,0,9054.764228,"0.86988205",3535,9643,8495,23053,0.940577753878664,0,1,0
"1128","Nadina",17,1973,16720,"9638","fry leaving ",12123000,0,0,146,0,67467,0,0,5741,0,0,0,73208,73354,73354,"0.921579609",9638,NA,NA,NA,2.02958341794464,0,1,0
"1129","Nadina",17,1974,3730,"2074","stream for lake",2054000,0,0,195,0,20017,0,0,0,0,0,0,20017,20212,20212,"1",2074,9638,NA,NA,2.27679737762233,0,1,0
"1130","Nadina",17,1975,15309,"8359","brood year ",13856000,0,0,340,0,152807,0,0,5729,0,0,0,158536,158876,158876,"0.963863097",8359,2074,9638,NA,2.94478522102928,0,1,0
"1131","Nadina",17,1976,1625,"846","t+1",1962000,0,0,27,0,7247,0,0,0,0,0,0,7247,7274,7274,"1",846,8359,2074,9638,2.15154226594071,0,1,0
"1132","Nadina",17,1977,16858,"9260","Most are from",14502000,0,0,172,0,125303,0,0,6574,0,0,0,131877,132049,132049,"0.950150519",9260,846,8359,2074,2.65746901716732,0,1,0
"1133","Nadina",17,1978,2584,"1527","spawning channel",2923000,0,0,83,0,28397,0,0,2767,0,0,0,31164,31247,31247,"0.911211654",1527,9260,846,8359,3.01861834533762,0,1,0
"1134","Nadina",17,1979,55681,"20415","",22065000,0,0,5,0,83912,0,0,17456,0,0,0,101368,101373,101373,"0.827795754",20415,1527,9260,846,1.60253685873946,0,1,0
"1135","Nadina",17,1980,3017,"1518","",1991000,0,0,4,0,16037,0,0,5331,0,0,0,21368,21372,21372,"0.750514788",1518,20415,1527,9260,2.64468797512209,0,1,0
"1136","Nadina",17,1981,18912,"10924","",17002000,0,0,5,0,73214,0,0,3530,51,0,0,76795,76800,76800,"0.954002919",10924,1518,20415,1527,1.95024243654217,0,0.9993359375,0.0006640625
"1137","Nadina",17,1982,2349,"1423","",1415000,0,0,0,0,5364,0,0,1411,0,0,0,6775,6775,6775,"0.791734317",1423,10924,1518,20415,1.56047204765805,0,1,0
"1138","Nadina",17,1983,26856,"15419","",19328000,0,0,32,0,138480,0,0,11219,0,0,0,149699,149731,149731,"0.92505628",15419,1423,10924,1518,2.27323983562641,0,1,0
"1139","Nadina",17,1984,7070,"3501","",4412000,0,0,0,0,20594,0,0,4323,0,0,0,24917,24917,24917,"0.826503993",3501,15419,1423,10924,1.9625016594671,0,1,0
"1140","Nadina",17,1985,13807,"7722","",6700363,0,0,0,0,41411,0,0,5442,0,0,0,46853,46853,46853,"0.883849487",7722,3501,15419,1423,1.80294164294384,0,1,0
"1141","Nadina",17,1986,3545,"2048","",3930768,0,0,0,0,16080,0,0,4758,0,0,0,20838,20838,20838,"0.771667147",2048,7722,3501,15419,2.31991453581273,0,1,0
"1142","Nadina",17,1987,37624,"15150","",19871025,0,0,16,0,170901,0,0,20119,0,0,0,191020,191036,191036,"0.89467595",15150,2048,7722,3501,2.53446136000621,0,1,0
"1143","Nadina",17,1988,8744,"4304","",8596634,0,0,0,0,48538,0,0,9201,0,0,0,57739,57739,57739,"0.840644971",4304,15150,2048,7722,2.59638803220905,0,1,0
"1144","Nadina",17,1989,4940,"2653","",1974445,0,0,0,0,15466,0,0,3412,1138,0,0,20016,20016,20016,"0.819260515",2653,4304,15150,2048,2.02084087856895,0,0.943145483613109,0.0568545163868905
"1145","Nadina",17,1990,6033,"3404","",2345642,0,0,0,0,14995,0,0,739,0,0,0,15734,15734,15734,"0.953031651",3404,2653,4304,15150,1.53087276519592,0,1,0
"1146","Nadina",17,1991,61074,"33360","",18315946,0,0,112,0,47222,0,0,9005,0,0,0,56227,56339,56339,"0.839845626",33360,3404,2653,4304,0.524029435421387,0,1,0
"1147","Nadina",17,1992,7728,"2355","",4280488,0,0,9,0,54950,0,0,49754,0,0,0,104704,104713,104713,"0.524812806",2355,33360,3404,2653,3.79468254697926,0,1,0
"1148","Nadina",17,1993,9595,"4797","",2206122,0,0,0,0,51434,0,0,5268,0,0,0,56702,56702,56702,"0.907093224",4797,2355,33360,3404,2.4698187609603,0,1,0
"1149","Nadina",17,1994,2008,"1076","",1993407,0,0,0,0,9887,0,0,8471,0,0,0,18358,18358,18358,"0.538566293",1076,4797,2355,33360,2.83681498505731,0,1,0
"1150","Nadina",17,1995,23998,"8403","",1832089,0,0,25,0,65492,0,0,0,0,0,0,65492,65517,65517,"1",8403,1076,4797,2355,2.05372086600466,0,1,0
"1151","Nadina",17,1996,38654,"18093","",20294594,0,0,4,0,451557,0,0,95036,0,0,0,546593,546597,546597,"0.826130229",18093,8403,1076,4797,3.40818666186774,0,1,0
"1152","Nadina",17,1997,9499,"2681","",1536551,0,0,0,0,2444,0,0,742,0,0,0,3186,3186,3186,"0.767106089",2681,18093,8403,1076,0.172576352234035,0,1,0
"1153","Nadina",17,1998,3705,"1983","",3300570,0,0,9,0,3913,0,0,957,0,0,0,4870,4879,4879,"0.80349076",1983,2681,18093,8403,0.900329431296041,0,1,0
"1154","Nadina",17,1999,10338,"5026","",4131116,0,0,0,0,11388,0,0,0,0,0,0,11388,11388,11388,"1",5026,1983,2681,18093,0.817935730294391,0,1,0
"1155","Nadina",17,2000,194381,"65444","",51617915,0,0,0,0,233547,0,0,25990,0,0,0,259537,259537,259537,"0.899860136",65444,5026,1983,2681,1.37770445920953,0,1,0
"1156","Nadina",17,2001,54824,"17875","",17787780,0,0,0,0,48020,0,0,48105,0,9,0,96134,96134,96134,"0.499557867",17875,65444,5026,1983,1.68233996295133,0,1,0
"1157","Nadina",17,2002,1925,"1031","",1873759,0,0,0,0,5758,0,0,422,0,0,0,6180,6180,6180,"0.93171521",1031,17875,65444,5026,1.79078906643478,0,1,0
"1158","Nadina",17,2003,3161,"1678","",2242409,0,0,0,0,3370,0,0,335,0,0,0,3705,3705,3705,"0.909581646",1678,1031,17875,65444,0.792080650703036,0,1,0
"1159","Nadina",17,2004,22603,"13773","",16411476,0,0,32,0,200535,0,0,18897,0,0,0,219432,219464,219464,"0.913882205",13773,1678,1031,17875,2.76847805601745,0,1,0
"1160","Nadina",17,2005,21834,"12140","",10933782,0,0,0,0,11563,0,0,4655,0,0,0,16218,16218,16218,"0.71297324",12140,13773,1678,1031,0.289615950891013,0,1,0
"1161","Nadina",17,2006,8655,"4487","",7299827,0,0,2,0,43344,0,0,21571,0,0,0,64915,64917,64917,"0.667703921",4487,12140,13773,1678,2.67192520386391,0,1,0
"1162","Nadina",17,2007,1741,"1006","",NA,0,0,0,0,10326,0,0,1162,0,38,0,11526,11526,11526,"0.898850975",1006,4487,12140,13773,2.43862328133693,0,1,0
"1163","Nadina",17,2008,65754,"10174","",NA,0,0,4,0,85994,0,0,5141,38,0,0,91172,91176,91177,"0.943589181",10174,1006,4487,12140,2.19296722589126,0,0.999583228226417,0.00041677177358325
"1164","Nadina",17,2009,12712,"4223","",NA,0,0,0,0,17162,0,0,5496,0,0,0,22658,22658,22658,"0.757436667",4223,10174,1006,4487,1.67996721449949,0,1,0
"1165","Nadina",17,2010,26142,"13172","",NA,0,38,273,0,143207,0,0,77794,0,0,0,221039,221312,221312,"0.647992543",13172,4223,10174,1006,2.82148010610665,0.000171703296703297,0.999828296703297,0
"1166","Nadina",17,2011,10056,"1271","",NA,0,0,0,0,9067,0,0,1095,0,0,0,10162,10162,10162,"0.892245621",1271,13172,4223,10174,2.07885128096422,0,1,0
"1167","Nadina",17,2012,NA,"16766","",NA,0,0,23,0,42701,0,0,3651,0,0,0,46352,46375,46375,"0.921233172",16766,1271,13172,4223,1.01740749471193,0,1,0
"1168","Nadina",17,2013,NA,"7129","",NA,0,0,0,0,3524.33628,0,0,6914.796535,0,0,0,9457,9457,10439.13282,"0.337608146",7129,16766,1271,13172,0.38139054365067,0,0.999999999521033,0
"1169","Nadina",17,2014,NA,"30742","",NA,0,0,374,0,406820.5295,0,0,51057.40181,0,0,0,349050,349424,458251.9313,"0.888491237",30742,7129,16766,1271,2.70178930341992,0,1.00000000002182,0
"1170","Nadina",17,2015,NA,"9411","",NA,0,0,0,0,2750,0,0,991.9354839,0,0,0,0,0,3741.935484,"0.734913793",9411,30742,7129,16766,-0.92227623122095,0,0.999999999973276,0
"1171","Nadina",17,2016,NA,"16110","",NA,0,0,49,0,17722.58065,0,0,5323.492511,0,0,0,0,0,23095.07316,"0.769006526",16110,9411,30742,7129,0.360179114473903,0,1.0000000000433,0
"1174","Pitt",18,1950,40061,"13312","",NA,0,0,62,0,91231,0,0,55044,0,0,0,146275,146337,146337,"0.623695095",13312,16110,9411,30742,2.3972462969619,0,1,0
