stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits		Return
Cultus	11	2009	1441	122.8131				0	73	0	2523.551588	0		145.1692827	0	0	0	2668.72087	2741.72087		0.94533515
Cultus	11	2010	10297	1019.544				0	1248	0	18630.05795	0		138.3241463	0	0	0	18768.3821	20016.3821		0.992667907
Cultus	11	2011	7211	358.7544				0	33	7.280218227	1594.367792	0		28.77748519	0	0	0	1630.425495	1663.425495		0.977884483
Cultus	11	2012	892	18.944				0	115	0	3856.183016	0		130.9752992	0	0	0	3987.158315	4102.158315		0.967150715
Cultus	11	2013	3312	519.883				0	222	0	709.4495373	0		24.33265182	0			733.7821891	955.7821891		0.974275484
Cultus	11	2014	4411	1387.765				0	8	0	1411.293806	0		0				1411.293806	1419.293806		
Cultus	11	2015	1220					0	0		178.5714286			0				178.5714286	178.5714286		
Cultus	11	2016	2606	135.8448					68		800							800	868		
Cultus	11	2017	681	273.75																	
Cultus	11	2018	336	153																	
Cultus	11	2019	87	11																	
																					
																					
Portage	12	1948					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Portage	12	1949					0	0	0	0	296	0		0	0	0	0	296	296		1
Portage	12	1950					0	0	426	0	28087	0		0	0	0	0	28087	28513		1
Portage	12	1951	29	14.556			0	0	18	0	226	0		0	0	0	0	226	244		1
Portage	12	1952					0	0	2	0	0	0		0	0	0	0	0	2		#DIV/0!
Portage	12	1953	200	24.26			0	0	0	0	394	0		0	0	0	0	394	394		1
Portage	12	1954	3379	1728.648			0	0	1898	0	35946	0		0	856	0	0	36802	38700		0.976740395
Portage	12	1955	43	20.3784			0	0	16	0	4376	0		0	0	0	0	4376	4392		1
Portage	12	1956					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Portage	12	1957	452	20			0	0	0	0	47	0		0	0	0	0	47	47		1
Portage	12	1958	4803	2748.5549			0	0	895	0	24738	0		12	0	0	0	24750	25645		0.999515152
Portage	12	1959	572	286			0	0	134	0	5431	0		0	0	0	0	5431	5565		1
Portage	12	1960					0	0	0	0	21	0		0	0	0	0	21	21		1
Portage	12	1961	527	12			0	0	2	0	2721	0		0	0	0	0	2721	2723		1
Portage	12	1962	12034	6326.3552			0	0	1878	0	70118	0		184	0	0	0	70302	72180		0.99738272
Portage	12	1963	2011	1115.96			0	0	2207	0	56214	0		16	0	0	0	56230	58437		0.999715454
Portage	12	1964	9	4.852			0	0	42	0	571	0		0	11	0	0	582	624		0.981099656
Portage	12	1965	2108	589			0	0	155	0	3308	0		0	0	0	0	3308	3463		1
Portage	12	1966	31844	15201.108			0	0	332	0	30704	0		303	0	0	0	31007	31339		0.990228013
Portage	12	1967	4048	1983.474			0	0	167	0	4005	0		114	0	0	0	4119	4286		0.972323379
Portage	12	1968	173	50.4608			0	0	0	0	1046	0		0	0	0	0	1046	1046		1
Portage	12	1969	1040	490.95			0	0	3839	0	30743	0		0	0	0	0	30743	34582		1
Portage	12	1970	3901	2139.114			0	0	1317	0	56751	0		0	0	0	0	56751	58068		1
Portage	12	1971	281	155			0	0	2050	0	15812	0		0	181	0	0	15993	18043		0.988682549
Portage	12	1972	1460	98			0	0	2127	0	13156	0		0	0	0	0	13156	15283		1
Portage	12	1973	4272	1687.872			0	0	10591	0	80696	0		0	0	0	0	80696	91287		1
Portage	12	1974	8986	4843.3217			0	0	1645	0	40703	0		263	0	0	0	40966	42611		0.993580042
Portage	12	1975	3829	1631.2424			0	0	810	0	14691	17		235	0	0	0	14926	15753		0.984255661
Portage	12	1976	3800	752.72			0	0	118	0	7097	0		0	375	0	0	7472	7590		0.949812634
Portage	12	1977	7974	3922.7026			0	0	768	0	38060	0		1161	0	0	0	39221	39989		0.970398511
Portage	12	1978	10230	3963.195			0	0	1315	0	99561	16		4769	6042	0	50	110422	111753		0.901640977
Portage	12	1979	3663	2023.3768			0	0	233	0	51559	0		597	303	0	0	52459	52692		0.982843745
Portage	12	1980	1998	996.2148			0	0	675	0	11292	74		184	0	0	0	11476	12225		0.983966539
Portage	12	1981	6086	2950.8462			0	0	154	0	15829	0		676	3410	0	0	19915	20069		0.794828019
Portage	12	1982	23965	11733.8502			0	0	1276	0	198075	0		11246	387	0	0	209708	210984		0.944527629
Portage	12	1983	7945	4909.408			0	0	432	0	36858	0		0	68	0	0	36926	37358		0.998158479
Portage	12	1984	1768	940.7475			0	0	517	0	24388	0		25188	472	0	0	50048	50565		0.487292199
Portage	12	1985	2083	960.1644			0	0	1174	0	23668	0		329	669	0	0	24666	25840		0.959539447
Portage	12	1986	14447	6212.346			0	0	255	0	67751	0		3588	0	0	0	71339	71594		0.94970493
Portage	12	1987	7042	3765.8522			0	0	292	0	60858	373		1015	506	0	0	62379	63044		0.975616794
Portage	12	1988	1411	784			0	0	394	0	15654	8		5040	0	0	0	20694	21096		0.756451145
Portage	12	1989	8082	5066.6824			0	0	178	0	185837	0		9777	3561	0	0	199175	199353		0.933033764
Portage	12	1990	18479	8415.0814			0	0	0	0	50136	0		834	0	0	0	50970	50970		0.983637434
Portage	12	1991	12211	7292.2095			0	0	0	0	15705	0		124	62	0	0	15891	15891		0.988295261
Portage	12	1992	2795	1378.1726			0	0	1049	0	13925	0		2162	0	0	0	16087	17136		0.865605769
Portage	12	1993	19760	9829			0	0	7	0	169441	0		4361	1093	0	0	174895	174902		0.968815575
Portage	12	1994	9270	3889.6			0	0	23	0	124712	0		2935	0	0	0	127647	127670		0.977006902
Portage	12	1995	8447	4319.3162			0	0	43	0	37059	0		918	2294	0	182	40453	40496		0.916100166
Portage	12	1996	3427	1759.0872			0	0	234	0	83370	0		1817	1090	0	0	86277	86511		0.9663062
Portage	12	1997	9774	5056.412			0	0	0	0	40148	0		1033	318	0	0	41499	41499		0.967444999
Portage	12	1998	25205	11872.695			0	0	9	0	17568	0		110	366	0	0	18044	18053		0.97362004
Portage	12	1999	6475	2079.2388			0	0	12	0	8262	0		689	115	0	0	9066	9078		0.911317009
Portage	12	2000	1269	671.184			0	0	86	0	12743	0		0	0	0	0	12743	12829		1
Portage	12	2001	3159	1850.8617			0	0	25	0	18585	0		0	0	0	0	18585	18610		1
Portage	12	2002	14965	8000.7525			0		8		48183			0				48183	48191		1
Portage	12	2003	5026	3083.454			0				4835				375			5210	5210		0.928023033
Portage	12	2004	1312	778			0				5627			61.46399302	0			5688.463993	5688.463993		0.989194975
Portage	12	2005	12090	8260.5775						0	2520.023714	12.6		0	0	0	0	2520.023714	2532.623714		1
Portage	12	2006	18882	10971.065				307.3199651	50.4	0	171031.7048			1268.513756	0	0	0	172607.5385	172657.9385		0.990813893
Portage	12	2007	1699	849				0	0	0	2739.989714	0		94.34238631	0	0	0	2834.3321	2834.3321		0.966962368
Portage	12	2008	97	62.6188				0	0	0	94.34238631	0		208.4001879	156.3001409	0	0	459.0427151	459.0427151		0.205519842
Portage	12	2009	1836	791.8299				0	0	0	12139.31094	0		0	0	0	0.116407979	12139.42735	12139.42735		0.999990411
Portage	12	2010	57845	26686.275				0	182	0	83763.64992	0		28.49729163	2.66120992	0	0	83794.80842	83976.80842		0.999628157
Portage	12	2011	1114	330.011				0	0	0	51.30172214	0		0	0	0	0	51.30172214	51.30172214		1
Portage	12	2012	25	13				0	0	0	218.9182349	0		0	0	0	0	218.9182349	218.9182349		1
Portage	12	2013	7509	4180.8534				0	0	0	1821.398574	0		773.2732313	0			2594.671805	2594.671805		0.705188287
Portage	12	2014	24041	12327.2164				0	67	0	92019.51452	0		201.6129032				92221.12742	92288.12742		
Portage	12	2015	36	17.208				0	0		0			7.692307692				7.692307692	7.692307692		
Portage	12	2016	41	21					0		15.38461538							15.38461538	15.38461538		
Portage	12	2017	1265	440.5331																	
Portage	12	2018	35548	22395.87																	
Portage	12	2019	520	260																	
																					
																					
Weaver	13	1948					0	0	0	0	125758	0		5877	0	0	0	131635	131635		0.955353819
Weaver	13	1949					0	0	74	0	45223	0		9705	0	0	0	54928	55002		0.823314157
Weaver	13	1950	30743	15629.58			0	0	1321	0	171876	0		10960	0	0	0	182836	184157		0.940055569
Weaver	13	1951	12979	7695.95			0	0	576	0	97547	0		19388	0	0	0	116935	117511		0.834198486
Weaver	13	1952	28100	13175.012			0	0	73	0	6576	0		4357	0	0	0	10933	11006		0.601481752
Weaver	13	1953	9395	5141.5406			0	0	337	0	194973	0		22897	0	0	0	217870	218207		0.894905219
Weaver	13	1954	28450	13753.978			0	0	2805	0	231060	0		1432	0	0	0	232492	235297		0.993840648
Weaver	13	1955	21672	13036.725			0	0	470	0	71145	0		1233	0	0	0	72378	72848		0.982964437
Weaver	13	1956	8772	5898.3795			0	0	36	0	20717	0		546	309	0	0	21572	21608		0.960365288
Weaver	13	1957	20866	11111.2645			0	0	15	0	7070	26		1731	0	0	0	8801	8842		0.803317805
Weaver	13	1958	36199	21771.5553			0	0	357	0	30406	0		309	0	0	0	30715	31072		0.989939769
Weaver	13	1959	8379	5023.26			0	0	51	0	38308	0		900	0	0	0	39208	39259		0.977045501
Weaver	13	1960	7042	4058.775			0	0	0	0	2856	0		1049	718	0	0	4623	4623		0.617780662
Weaver	13	1961	4383	2336.007			0	0	337	0	47946	0		9526	0	0	0	57472	57809		0.834249722
Weaver	13	1962	15962	9402.6244			0	0	84	0	44483	0		3371	0	0	0	47854	47938		0.929556568
Weaver	13	1963	14469	8903.58			0	0	4564	0	161295	0		509	111	0	0	161915	166479		0.99617083
Weaver	13	1964	1370	699.075			0	0	78	0	21556	0		3406	0	0	0	24962	25040		0.8635526
Weaver	13	1965	13539	4454.736			0	0	1129	0	184488	0		19915	127	0	0	204530	205659		0.902009485
Weaver	13	1966	13875	6579.72			0	0	660	0	73515	47		1939	0	0	0	75454	76161		0.974302224
Weaver	13	1967	19730	9170.376			0	0	1764	0	77288	0		8421	932	0	0	86641	88405		0.892048799
Weaver	13	1968	2606	1475.328			0	0	2976	0	141825	18		10577	0	0	0	152402	155396		0.930598024
Weaver	13	1969	41857	21256.9893			0	0	3031	0	371636	0		38246	0	0	0	409882	412913		0.906690218
Weaver	13	1970	6373	2685.4458			0	0	7393	0	371993	0		4653	0	0	0	376646	384039		0.987646225
Weaver	13	1971	2887	1151.304			0	0	10694	0	139598	0		2345	2647	0	0	144590	155284		0.965474791
Weaver	13	1972	15505	8690.448			0	0	7439	0	331589	0		11114	0	0	0	342703	350142		0.967569586
Weaver	13	1973	27807	14238.9825			0	0	4227	0	257812	0		11669	959	0	0	270440	274667		0.953305724
Weaver	13	1974	42143	14859.832			0	0	5905	0	252878	0		26097	0	0	0	278975	284880		0.906453983
Weaver	13	1975	12195	6251.8738			0	0	2922	0	165459	0		1479	0	0	0	166938	169860		0.991140423
Weaver	13	1976	22867	12678.4644			0	0	9408	0	271322	0		23704	0	0	0	295026	304434		0.919654539
Weaver	13	1977	22105	10628.3507			0	0	2995	0	217049	0		15719	0	0	0	232768	235763		0.93246924
Weaver	13	1978	43989	25138.8144			0	0	10226	0	1184905	0		170418	636	0	0	1355959	1366185		0.873850168
Weaver	13	1979	28515	14501.2464			0	0	1244	0	128249	0		11535	0	0	0	139784	141028		0.917479826
Weaver	13	1980	33244	19804.898			0	0	3167	0	331805	0		29742	0	0	0	361547	364714		0.917736836
Weaver	13	1981	24138	12514.3284			0	0	2908	0	206879	0		60505	0	0	0	267384	270292		0.773714957
Weaver	13	1982	236611	85919.382			0	0	9112	0	1275213	0		221670	0	0	0	1496883	1505995		0.851912274
Weaver	13	1983	21024	15575.2136			0	0	2374	0	219473	0		18144	0	0	0	237617	239991		0.923641827
Weaver	13	1984	14511	6285.5			0	0	7491	0	575398	4		51913	972	0	0	628283	635778		0.915826148
Weaver	13	1985	17621	11265.1392			0	0	1101	0	48781	0		19418	0	0	0	68199	69300		0.715274418
Weaver	13	1986	66483	21015.5704			0	0	45	0	39242	13		3417	0	0	0	42659	42717		0.919899669
Weaver	13	1987	27827	11658.069			0	0	798	0	192151	0		27769	0	0	0	219920	220718		0.873731357
Weaver	13	1988	24172	14031.5436			0		3179	0	334751	0		175848	0	0	0	510599	513778		0.655604496
Weaver	13	1989	4873	3008.7988			0	405	2243	7553	684087	0		70074	1576	0	0	763695	765938		0.895759433
Weaver	13	1990	6101	2496			0	0	5895	0	600890	0		27875	0	0	0	628765	634660		0.955667062
Weaver	13	1991	10613	3162.484			0	0	70	190	48888	0		16397	0	0	0	65475	65545		0.746666667
Weaver	13	1992	23348	11725.1658			0	0	684	0	624100	0		128433	0	0	0	752533	753217		0.829332401
Weaver	13	1993	35514	17546.5068			0	0	449	0	381020	0		119185	0	0	671	500876	501325		0.760707241
Weaver	13	1994	20050	13086.633			0	0	57	0	646785	0		69090	0	0	0	715875	715932		0.903488738
Weaver	13	1995	12942	2826.0972			0	0	114	0	170376	0		95953	0	0	0	266329	266443		0.639720046
Weaver	13	1996	38248	10362.2568			0	0	227	0	350965	0		32221	0	0	0	383186	383413		0.915912899
Weaver	13	1997	4276	1086.949			0	0	10	0	192696	0		23291	0	0	0	215987	215997		0.892164806
Weaver	13	1998	28042	13402.1952			0	0	176	0	500753	0		65956	0	0	0	566709	566885		0.883615753
Weaver	13	1999	13624	2243.2528			0	0	18	0	182595	0		64316	0	0	0	246911	246929		0.739517478
Weaver	13	2000	1245	510.9532			0	0	389	0	104221	0		9522	0	0	0	113743	114132		0.916284958
Weaver	13	2001	4279	137.3184			0	0	50	0	145865	0		50168	0	0	0	196033	196083		0.744083904
Weaver	13	2002	66340	18163.1912			0		321		227687			14822				242509	242830		0.938880619
Weaver	13	2003	14629	5680.26			0		23		127468			61308				188776	188799		0.67523414
Weaver	13	2004	912	393.0459			0	7199	92	2991	55327			55643.21042	0			121160.2104	121252.2104		0.456643314
Weaver	13	2005	13110	5949.3258					57	0	60581.95691			4536.451064	0	0	0	65118.40798	65175.40798		0.931474573
Weaver	13	2006	6971	373.478				1316.999063	417	0	228118.6821			21499.7467	0	0	0	250935.4278	251352.4278		0.906767096
Weaver	13	2007	10969	3573.4869				0	1366	934.7715956	314083.2561			14163.74086	0	0	0	329181.7686	330547.7686		0.954561237
Weaver	13	2008	1336	45.5225				0	0	0	16273.23418			46947.99797	0	0	0	63221.23215	63221.23215		0.257401408
Weaver	13	2009	8498	1616.9121			8	0	6	0	204609.1852			25468.12321	0	0	0	230077.3084	230091.3084		0.889609933
Weaver	13	2010	24377	8886.0705			0	0	540	391.8172801	113627.0112			10888.88358	0	0	0	124907.7121	125447.7121		0.909442455
Weaver	13	2011	26940	7186.083			0	0	0	0	532.163483			21.25323863	0	0	0	553.4167216	553.4167216		0.96159632
Weaver	13	2012	351	117.2861			0	0	18	14.16882575	1020.155454			635.7691061	0	0	0	1670.093386	1688.093386		0.610837372
Weaver	13	2013	8206	1633.9392			0	7.084412877	26	0	62623.25696			30061.75623	0			92692.0976	92718.0976		0.60857374
Weaver	13	2014	2207	435.4686			0	0	102	0	20943.49841			1000				21943.49841	22045.49841		
Weaver	13	2015	1133	271.8045			0	0	0		2321.428571			1000				3321.428571	3321.428571		
Weaver	13	2016	15	5.7568			0		22		2200							2200	2222		
Weaver	13	2017	6963	3025.5911					3												
Weaver	13	2018	1339	766.538																	
Weaver	13	2019	99	40																	
																					
																					
Fennell	14	1948					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1949					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1950					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1951					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1952					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1953					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1954					0	0	0	0	20	0		0	0	0	0	20	20		1
Fennell	14	1955					0	0	0	0	152	0		0	0	0	0	152	152		1
Fennell	14	1956					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1957					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1958	5	3			0	0	0	0	0	0		25	2	0	0	27	27		0
Fennell	14	1959	27	14			0	0	0	0	1025	0		89	0	0	0	1114	1114		0.92010772
Fennell	14	1960					0	0	4	0	4116	0		0	0	0	0	4116	4120		1
Fennell	14	1961					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Fennell	14	1962					0	0	0	0	0	0		2145	0	0	0	2145	2145		0
Fennell	14	1963	439	248.492			0	0	0	0	6502	0		32	0	0	0	6534	6534		0.995102541
Fennell	14	1964	146	66.576			0	0	14	0	3623	0		0	0	0	0	3623	3637		1
Fennell	14	1965					0	0	0	0	255	0		4	0	0	0	259	259		0.984555985
Fennell	14	1966					0	0	0	0	411	0		0	0	0	0	411	411		1
Fennell	14	1967	920	293.578			0	0	0	0	15201	0		0	0	0	0	15201	15201		1
Fennell	14	1968	954	577.0275			0	0	14	0	14846	0		169	8	0	0	15023	15037		0.988218066
Fennell	14	1969	52	21.9388			0	0	0	0	881	0		0	0	0	0	881	881		1
Fennell	14	1970	9	5			0	0	0	0	740	0		0	0	0	0	740	740		1
Fennell	14	1971	1300	305.505			0	0	263	0	15407	40		819	178	0	0	16404	16707		0.939222141
Fennell	14	1972	1931	1030.2026			0	0	156	0	28193	0		205	453	0	0	28851	29007		0.977193165
Fennell	14	1973	205	82.8656			0	0	0	0	1106	0		0	0	0	0	1106	1106		1
Fennell	14	1974	243	70			0	0	0	0	536	0		0	50	0	0	586	586		0.914675768
Fennell	14	1975	4127	2181.3132			0	0	569	0	58841	0		2143	898	0	0	61882	62451		0.950858085
Fennell	14	1976	4090	2373.1806			0	0	64	0	20252	0		1106	1339	0	0	22697	22761		0.892276512
Fennell	14	1977	355	174.1155			0	0	0	0	7426	0		1704	1354	0	0	10484	10484		0.708317436
Fennell	14	1978	675	45.9486			0	0	160	0	2230	0		0	0	0	1210	3440	3600		0.648255814
Fennell	14	1979	15590	7994.7989			0	0	8	0	9084	0		5145	4149	0	178	18556	18564		0.489545161
Fennell	14	1980	8437	4413.1434			0	0	60	0	34268	0		1702	175	0	0	36145	36205		0.948070273
Fennell	14	1981	2113	1068.6837			0	0	0	0	2742	0		1205	0	0	0	3947	3947		0.694704839
Fennell	14	1982	1139	656			0	0	61	0	9104	0		1724	251	0	0	11079	11140		0.821734814
Fennell	14	1983	5018	2595.7984			0	0	124	0	35855	0		2395	748	0	0	38998	39122		0.919406123
Fennell	14	1984	11021	6290.9102			0	0	361	0	42781	0		4283	2017	0	202	49283	49644		0.868068097
Fennell	14	1985	1620	695.674			0	0	5	0	23647	0		8179	1988	0	352	34166	34171		0.692120822
Fennell	14	1986	6120	3323.5			0	0	115	0	33093	0		1113	1090	0	0	35296	35411		0.937584995
Fennell	14	1987	16871	9211.449			0	0	36	0	65946	0		10502	2166	0	0	78614	78650		0.838858219
Fennell	14	1988	26932	13098.4252			0	0	0	0	43984	0		4663	2003	0	0	50650	50650		0.868390918
Fennell	14	1989	4037	2813.4328			0	0	104	0	13765	0		5689	246	0	0	19700	19804		0.698730964
Fennell	14	1990	11898	6701.8149			0	0	0	0	14471	0		7886	446	0	192	22995	22995		0.62931072
Fennell	14	1991	20466	11893.4244			0	0	0	0	10613	6		771	3464	0	0	14848	14854		0.714776401
Fennell	14	1992	9174	5959.404			0	0	9	0	42702	0		7561	357	0	0	50620	50629		0.843579613
Fennell	14	1993	7546	4927.7418			0	0	52	0	28621	0		13201	782	0	659	43263	43315		0.661558376
Fennell	14	1994	5919	3507.6426			0	0	0	0	4865	0		8122	878	0	196	14061	14061		0.345992461
Fennell	14	1995	11259	5985.6823			0	0	0	0	31391	0		5357	262	0	0	37010	37010		0.848176169
Fennell	14	1996	32316	15223.0374			0	0	0	0	9409	0		3534	884	0	0	13827	13827		0.68048022
Fennell	14	1997	9000	4325.7775			0	0	17	0	3670	0		2475	99	0	0	6244	6261		0.587764254
Fennell	14	1998	8741	4965.961			0	0	25	0	9255	0		3860	0	0	0	13115	13140		0.705680518
Fennell	14	1999	5697	3333.0997			0	0	0	0	30308	0		12588	629	0	0	43525	43525		0.696335439
Fennell	14	2000	10169	4625.0352			0	0	239	0	56019	0		3934	405	0	0	60358	60597		0.928112263
Fennell	14	2001	5746	3302.2836			0				9545			2316				11861	11861		0.804738218
Fennell	14	2002	7198	4846.6032			0		46		66869			9039	258			76166	76212		0.877937662
Fennell	14	2003	9326	5226.118			0				10416			2932	345			13693	13693		0.76068064
Fennell	14	2004	2718	1568.466			0		6		6985			671.8468863	15.62434619			7672.471232	7678.471232		0.910397679
Fennell	14	2005	4266	2760.13						0	906.2120792			626.5547435	1253.109487	0	0	2785.87631	2785.87631		0.323890784
Fennell	14	2006	11117	8038.4755				0	0	0	18953.28099			11740.62918	426.9319703	0	0	31120.84214	31120.84214		0.610538596
Fennell	14	2007	11218	6782.6957				0	0	0	4838.56233	0		379.487783	758.975566	0	224.8008289	6201.826507	6201.826507		0.780183438
Fennell	14	2008	2270	209.6976				0	0	0	7874.371497	0		706.5168908	0	0	0	8580.888388	8580.888388		0.917663899
Fennell	14	2009	1170	714.8712				0	0	0	6744.024867	0		1599.08812	0	0	27.59238717	8370.705374	8370.705374		0.805681538
Fennell	14	2010	10669	5493.2118				0	42	0	22187.34767	0		1655.54323	55.18477435	0	0	23898.07567	23940.07567		0.928410608
Fennell	14	2011	9884	4450.6935				0	16	0	1324.434584	0		213.6318964	164.332228	0	19.49694538	1721.895654	1737.895654		0.769172383
Fennell	14	2012	1960	744.0756				0	0	0	2087.019296	0		370.4419623	0	0	0	2457.461258	2457.461258		0.84925827
Fennell	14	2013	3502	1944.327				0	0	0	448.4297438	0		365.7715613	52.25308019			866.4543853	866.4543853		0.392015971
Fennell	14	2014	11219	6693.3342				0	11	0	6270.369623	0		151.5151515				6421.884774	6432.884774		
Fennell	14	2015	1366	910.3271				0	0		533.3333333			0				533.3333333	533.3333333		
Fennell	14	2016	1152	603.433					0		707.0175439							707.0175439	707.0175439		
Fennell	14	2017	635	342.432																	
Fennell	14	2018	2416	1408.2382																	
Fennell	14	2019	511	256																	
																					
																					
Scotch	15	1948	10	5			0	0	0	0	51	0		0	0	0	0	51	51		1
Scotch	15	1949	1764	1003.3657			0	0	496	0	6023	0		0	0	0	0	6023	6519		1
Scotch	15	1950	7550	3352.304			0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1951					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1952	338	10			0	0	0	0	35	0		0	0	0	0	35	35		1
Scotch	15	1953	2834	779.768			0	0	294	0	9205	0		0	0	0	0	9205	9499		1
Scotch	15	1954	8007	3961.2976			0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1955					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1956	155	8			0	0	0	0	0	0		759	193	0	0	952	952		0
Scotch	15	1957	3773	1224.5526			0	0	24	0	1196	0		0	0	0	0	1196	1220		1
Scotch	15	1958	9047	5272.644			0	0	0	0	23	0		0	0	0	0	23	23		1
Scotch	15	1959					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1960	11				0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1961	598	294.624			0	0	0	0	8073	0		0	112	0	0	8185	8185		0.986316432
Scotch	15	1962	4525	2548.69			0	0	0	0	2717	0		0	0	0	0	2717	2717		1
Scotch	15	1963					0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1964					0	0	0	0	0	0		222	0	0	0	222	222		0
Scotch	15	1965	1910	777.48			0	0	200	0	16437	0		0	0	0	0	16437	16637		1
Scotch	15	1966	5229	2594.0278			0	0	0	0	2956	0		0	0	0	0	2956	2956		1
Scotch	15	1967	9461	4604.6316			0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1968	141	8			0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1969	3395	1317.254			0	0	120	0	33883	0		0	0	0	0	33883	34003		1
Scotch	15	1970	3380	1622.0593			0	0	0	0	2236	0		0	0	0	0	2236	2236		1
Scotch	15	1971	313	157			0	0	39	0	0	0		0	0	0	0	0	39		#DIV/0!
Scotch	15	1972	47				0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1973	6235	2965.9542			0	0	0	0	57852	0		54	0	0	0	57906	57906		0.999067454
Scotch	15	1974	5077	2454.2936			0	0	0	0	7918	0		0	0	0	0	7918	7918		1
Scotch	15	1975	164	82.7475			0	0	0	0	0	0		0	0	0	0	0	0		#DIV/0!
Scotch	15	1976	41	19.914			0	0	0	0	279	0		0	0	0	0	279	279		1
Scotch	15	1977	13586	6702.3516			0	0	163	0	76206	0		1334	0	0	0	77540	77703		0.982795976
Scotch	15	1978	8050	4322.3099			0	0	0	0	19287	0		41	0	0	0	19328	19328		0.997878725
Scotch	15	1979	313	175			0	0	0	0	744	0		0	0	0	0	744	744		1
Scotch	15	1980	205	62			0	0	0	0	1532	0		0	0	0	0	1532	1532		1
Scotch	15	1981	18952	6887.3376			0	0	71	0	25296	0		0	0	0	0	25296	25367		1
Scotch	15	1982	9558	5081			0	0	192	0	103900	0		5475	30	0	0	109405	109597		0.949682373
Scotch	15	1983	282	153			0	0	0	0	2382	0		250	0	0	0	2632	2632		0.905015198
Scotch	15	1984	428	265.4106			0	0	12	0	2613	0		0	0	0	0	2613	2625		1
Scotch	15	1985	3442	1436.3544			0	0	1471	0	42541	0		0	0	0	0	42541	44012		1
Scotch	15	1986	30856	13125.1516			0	0	0	0	250911	0		6148	0	0	0	257059	257059		0.976083312
Scotch	15	1987	2414	1314.6592			0	0	49	0	20633	0		9762	0	0	0	30395	30444		0.678828755
Scotch	15	1988	2093	722.8719			0	0	0	0	3320	0		0	0	0	0	3320	3320		1
Scotch	15	1989	7236	3928			0	0	578	0	16150	0		0	0	0	0	16150	16728		1
Scotch	15	1990	112206	47047.3553			0	0	265	0	311154	0		4738	123	0	0	316015	316280		0.984617819
Scotch	15	1991	20498	9220.3209			0	0	10	0	22037	0		3644	25	0	0	25706	25716		0.857270676
Scotch	15	1992	2301	1394.5903			0	0	1	0	2104	0		349	0	0	0	2453	2454		0.857725234
Scotch	15	1993	8557	3264.071			0	0	59	0	11827	0		0	0	0	0	11827	11886		1
Scotch	15	1994	76686	28364.055			0	0	196	0	181988	0		2267	0	0	0	184255	184451		0.987696399
Scotch	15	1995	17480	8577.6596			0	0	11	0	12240	0		1925	0	0	0	14165	14176		0.864101659
Scotch	15	1996	4697	2244.7136			0	0	0	0	3404	0		744	0	0	0	4148	4148		0.820636451
Scotch	15	1997	3095	1439.8776			0	0	4	0	2249	0		0	0	0	0	2249	2253		1
Scotch	15	1998	39318	18532.2862			0	0	148	0	191273	0		2269	0	0	0	193542	193690		0.988276446
Scotch	15	1999	4482	2200.5528			0	0	0	0	15722	0		10701	0	0	0	26423	26423		0.595011921
Scotch	15	2000	3769	1753.7475			0	0	2	0	40512	0		698	0	0	0	41210	41212		0.983062364
Scotch	15	2001	2698	1346.7748			0				17024							17024	17024		1
Scotch	15	2002	120747	60385.9977			0	1161	1008		675243			15810				692214	693222		0.975483015
Scotch	15	2003	6839	2659.1448			0				1305			376				1681	1681		0.776323617
Scotch	15	2004	783	432.1196			0		2		3764			147.7307211	0			3911.730721	3913.730721		0.962233924
Scotch	15	2005	5187	2689.3986						0	5761.498123			0	0	0	0	5761.498123	5761.498123		1
Scotch	15	2006	151244	74512.9976				393.9485896	1098	0	1006260.284			22199.09266	0	0	0	1028853.325	1029951.325		0.978178876
