"","V1","V2","V3"
"b[(Intercept) Year:2009]","2321","ic_hof","Neff"
"b[(Intercept) Year:2010]","2199","ic_hof","Neff"
"b[(Intercept) Year:2011]","3537","ic_hof","Neff"
"b[(Intercept) Year:2012]","2372","ic_hof","Neff"
"b[(Intercept) Year:2013]","2733","ic_hof","Neff"
"b[(Intercept) Year:2014]","2372","ic_hof","Neff"
"b[(Intercept) Year:2015]","2296","ic_hof","Neff"
"b[(Intercept) Year:2016]","1400","ic_hof","Neff"
"sigma","1907","ic_hof","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1154","ic_hof","Neff"
"Sigma[Stock:load_std,(Intercept)]","1461","ic_hof","Neff"
"Sigma[Stock:load_std,load_std]","1198","ic_hof","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1068","ic_hof","Neff"
"mean_PPD","3956","ic_hof","Neff"
"log-posterior","637","ic_hof","Neff"
"load_std","1406","ic_mul","Neff"
"b[(Intercept) Stock:Birkenhead]","2161","ic_mul","Neff"
"b[load_std Stock:Birkenhead]","3793","ic_mul","Neff"
"b[(Intercept) Stock:Bowron]","2441","ic_mul","Neff"
"b[load_std Stock:Bowron]","3728","ic_mul","Neff"
"b[(Intercept) Stock:Chilko]","3137","ic_mul","Neff"
"b[load_std Stock:Chilko]","4767","ic_mul","Neff"
"b[(Intercept) Stock:E.Stuart]","5800","ic_mul","Neff"
"b[load_std Stock:E.Stuart]","4500","ic_mul","Neff"
"b[(Intercept) Stock:Fennell]","2747","ic_mul","Neff"
"b[load_std Stock:Fennell]","3058","ic_mul","Neff"
"b[(Intercept) Stock:Gates]","1721","ic_mul","Neff"
"b[load_std Stock:Gates]","2459","ic_mul","Neff"
"b[(Intercept) Stock:Harrison]","1539","ic_mul","Neff"
"b[load_std Stock:Harrison]","2016","ic_mul","Neff"
"b[(Intercept) Stock:L.Shuswap]","4998","ic_mul","Neff"
"b[load_std Stock:L.Shuswap]","4929","ic_mul","Neff"
"b[(Intercept) Stock:L.Stuart]","4648","ic_mul","Neff"
"b[load_std Stock:L.Stuart]","4675","ic_mul","Neff"
"b[(Intercept) Stock:Nadina]","4036","ic_mul","Neff"
"b[load_std Stock:Nadina]","3669","ic_mul","Neff"
"b[(Intercept) Stock:Pitt]","7149","ic_mul","Neff"
"b[load_std Stock:Pitt]","4383","ic_mul","Neff"
"b[(Intercept) Stock:Portage]","2741","ic_mul","Neff"
"b[load_std Stock:Portage]","2361","ic_mul","Neff"
"b[(Intercept) Stock:Quesnel]","2048","ic_mul","Neff"
"b[load_std Stock:Quesnel]","2363","ic_mul","Neff"
"b[(Intercept) Stock:Raft]","4126","ic_mul","Neff"
"b[load_std Stock:Raft]","3442","ic_mul","Neff"
"b[(Intercept) Stock:Scotch]","6406","ic_mul","Neff"
"b[load_std Stock:Scotch]","4914","ic_mul","Neff"
"b[(Intercept) Stock:Seymour]","3998","ic_mul","Neff"
"b[load_std Stock:Seymour]","3691","ic_mul","Neff"
"b[(Intercept) Stock:Stellako]","5640","ic_mul","Neff"
"b[load_std Stock:Stellako]","5281","ic_mul","Neff"
"b[(Intercept) Stock:Weaver]","4924","ic_mul","Neff"
"b[load_std Stock:Weaver]","4008","ic_mul","Neff"
"b[(Intercept) Year:2009]","1571","ic_mul","Neff"
"b[(Intercept) Year:2010]","1501","ic_mul","Neff"
"b[(Intercept) Year:2011]","1719","ic_mul","Neff"
"b[(Intercept) Year:2012]","3156","ic_mul","Neff"
"b[(Intercept) Year:2013]","2216","ic_mul","Neff"
"b[(Intercept) Year:2014]","1416","ic_mul","Neff"
"b[(Intercept) Year:2015]","3659","ic_mul","Neff"
"b[(Intercept) Year:2016]","2714","ic_mul","Neff"
"sigma","3262","ic_mul","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1293","ic_mul","Neff"
"Sigma[Stock:load_std,(Intercept)]","1284","ic_mul","Neff"
"Sigma[Stock:load_std,load_std]","1799","ic_mul","Neff"
"Sigma[Year:(Intercept),(Intercept)]","886","ic_mul","Neff"
"mean_PPD","4177","ic_mul","Neff"
"log-posterior","876","ic_mul","Neff"
"load_std","1588","ku_thy","Neff"
"b[(Intercept) Stock:Birkenhead]","2574","ku_thy","Neff"
"b[load_std Stock:Birkenhead]","4188","ku_thy","Neff"
"b[(Intercept) Stock:Bowron]","2737","ku_thy","Neff"
"b[load_std Stock:Bowron]","4028","ku_thy","Neff"
"b[(Intercept) Stock:Chilko]","3038","ku_thy","Neff"
"b[load_std Stock:Chilko]","4332","ku_thy","Neff"
"b[(Intercept) Stock:E.Stuart]","5834","ku_thy","Neff"
"b[load_std Stock:E.Stuart]","4665","ku_thy","Neff"
"b[(Intercept) Stock:Fennell]","2755","ku_thy","Neff"
"b[load_std Stock:Fennell]","4562","ku_thy","Neff"
"b[(Intercept) Stock:Gates]","2284","ku_thy","Neff"
"b[load_std Stock:Gates]","3653","ku_thy","Neff"
"b[(Intercept) Stock:Harrison]","2545","ku_thy","Neff"
"b[load_std Stock:Harrison]","3520","ku_thy","Neff"
"b[(Intercept) Stock:L.Shuswap]","4113","ku_thy","Neff"
"b[load_std Stock:L.Shuswap]","4634","ku_thy","Neff"
"b[(Intercept) Stock:L.Stuart]","4193","ku_thy","Neff"
"b[load_std Stock:L.Stuart]","3318","ku_thy","Neff"
"b[(Intercept) Stock:Nadina]","4060","ku_thy","Neff"
"b[load_std Stock:Nadina]","3631","ku_thy","Neff"
"b[(Intercept) Stock:Pitt]","4262","ku_thy","Neff"
"b[load_std Stock:Pitt]","2680","ku_thy","Neff"
"b[(Intercept) Stock:Portage]","3906","ku_thy","Neff"
"b[load_std Stock:Portage]","3659","ku_thy","Neff"
"b[(Intercept) Stock:Quesnel]","3214","ku_thy","Neff"
"b[load_std Stock:Quesnel]","3625","ku_thy","Neff"
"b[(Intercept) Stock:Raft]","5655","ku_thy","Neff"
"b[load_std Stock:Raft]","4142","ku_thy","Neff"
"b[(Intercept) Stock:Scotch]","6008","ku_thy","Neff"
"b[load_std Stock:Scotch]","5433","ku_thy","Neff"
"b[(Intercept) Stock:Seymour]","4357","ku_thy","Neff"
"b[load_std Stock:Seymour]","4272","ku_thy","Neff"
"b[(Intercept) Stock:Stellako]","4123","ku_thy","Neff"
"b[load_std Stock:Stellako]","5384","ku_thy","Neff"
"b[(Intercept) Stock:Weaver]","5104","ku_thy","Neff"
"b[load_std Stock:Weaver]","4185","ku_thy","Neff"
"b[(Intercept) Year:2009]","5672","ku_thy","Neff"
"b[(Intercept) Year:2010]","1985","ku_thy","Neff"
"b[(Intercept) Year:2011]","1966","ku_thy","Neff"
"b[(Intercept) Year:2012]","2013","ku_thy","Neff"
"b[(Intercept) Year:2013]","4614","ku_thy","Neff"
"b[(Intercept) Year:2014]","6905","ku_thy","Neff"
"b[(Intercept) Year:2015]","2675","ku_thy","Neff"
"b[(Intercept) Year:2016]","1668","ku_thy","Neff"
"sigma","3921","ku_thy","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1636","ku_thy","Neff"
"Sigma[Stock:load_std,(Intercept)]","3061","ku_thy","Neff"
"Sigma[Stock:load_std,load_std]","2191","ku_thy","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1676","ku_thy","Neff"
"mean_PPD","4268","ku_thy","Neff"
"log-posterior","940","ku_thy","Neff"
"load_std","1631","lo_sal","Neff"
"b[(Intercept) Stock:Birkenhead]","1883","lo_sal","Neff"
"b[load_std Stock:Birkenhead]","3642","lo_sal","Neff"
"b[(Intercept) Stock:Bowron]","2295","lo_sal","Neff"
"b[load_std Stock:Bowron]","3777","lo_sal","Neff"
"b[(Intercept) Stock:Chilko]","2893","lo_sal","Neff"
"b[load_std Stock:Chilko]","4212","lo_sal","Neff"
"b[(Intercept) Stock:E.Stuart]","6359","lo_sal","Neff"
"b[load_std Stock:E.Stuart]","3772","lo_sal","Neff"
"b[(Intercept) Stock:Fennell]","2164","lo_sal","Neff"
"b[load_std Stock:Fennell]","3842","lo_sal","Neff"
"b[(Intercept) Stock:Gates]","2222","lo_sal","Neff"
"b[load_std Stock:Gates]","3637","lo_sal","Neff"
"b[(Intercept) Stock:Harrison]","2214","lo_sal","Neff"
"b[load_std Stock:Harrison]","3198","lo_sal","Neff"
"b[(Intercept) Stock:L.Shuswap]","3700","lo_sal","Neff"
"b[load_std Stock:L.Shuswap]","3858","lo_sal","Neff"
"b[(Intercept) Stock:L.Stuart]","4537","lo_sal","Neff"
"b[load_std Stock:L.Stuart]","4459","lo_sal","Neff"
"b[(Intercept) Stock:Nadina]","3794","lo_sal","Neff"
"b[load_std Stock:Nadina]","3647","lo_sal","Neff"
"b[(Intercept) Stock:Pitt]","5756","lo_sal","Neff"
"b[load_std Stock:Pitt]","4014","lo_sal","Neff"
"b[(Intercept) Stock:Portage]","3215","lo_sal","Neff"
"b[load_std Stock:Portage]","3880","lo_sal","Neff"
"b[(Intercept) Stock:Quesnel]","3260","lo_sal","Neff"
"b[load_std Stock:Quesnel]","4053","lo_sal","Neff"
"b[(Intercept) Stock:Raft]","4749","lo_sal","Neff"
"b[load_std Stock:Raft]","3768","lo_sal","Neff"
"b[(Intercept) Stock:Scotch]","5536","lo_sal","Neff"
"b[load_std Stock:Scotch]","3629","lo_sal","Neff"
"b[(Intercept) Stock:Seymour]","3834","lo_sal","Neff"
"b[load_std Stock:Seymour]","3378","lo_sal","Neff"
"b[(Intercept) Stock:Stellako]","4176","lo_sal","Neff"
"b[load_std Stock:Stellako]","4044","lo_sal","Neff"
"b[(Intercept) Stock:Weaver]","3550","lo_sal","Neff"
"b[load_std Stock:Weaver]","3623","lo_sal","Neff"
"b[(Intercept) Year:2009]","2736","lo_sal","Neff"
"b[(Intercept) Year:2010]","2569","lo_sal","Neff"
"b[(Intercept) Year:2011]","1662","lo_sal","Neff"
"b[(Intercept) Year:2012]","2730","lo_sal","Neff"
"b[(Intercept) Year:2013]","2787","lo_sal","Neff"
"b[(Intercept) Year:2014]","3303","lo_sal","Neff"
"b[(Intercept) Year:2015]","2710","lo_sal","Neff"
"b[(Intercept) Year:2016]","2891","lo_sal","Neff"
"sigma","3926","lo_sal","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1606","lo_sal","Neff"
"Sigma[Stock:load_std,(Intercept)]","2686","lo_sal","Neff"
"Sigma[Stock:load_std,load_std]","3116","lo_sal","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1395","lo_sal","Neff"
"mean_PPD","4304","lo_sal","Neff"
"log-posterior","838","lo_sal","Neff"
"load_std","1285","my_arc","Neff"
"b[(Intercept) Stock:Birkenhead]","1913","my_arc","Neff"
"b[load_std Stock:Birkenhead]","3898","my_arc","Neff"
"b[(Intercept) Stock:Bowron]","2384","my_arc","Neff"
"b[load_std Stock:Bowron]","4538","my_arc","Neff"
"b[(Intercept) Stock:Chilko]","2976","my_arc","Neff"
"b[load_std Stock:Chilko]","4057","my_arc","Neff"
"b[(Intercept) Stock:E.Stuart]","6269","my_arc","Neff"
"b[load_std Stock:E.Stuart]","4491","my_arc","Neff"
"b[(Intercept) Stock:Fennell]","2270","my_arc","Neff"
"b[load_std Stock:Fennell]","3785","my_arc","Neff"
"b[(Intercept) Stock:Gates]","1832","my_arc","Neff"
"b[load_std Stock:Gates]","3643","my_arc","Neff"
"b[(Intercept) Stock:Harrison]","2362","my_arc","Neff"
"b[load_std Stock:Harrison]","4753","my_arc","Neff"
"b[(Intercept) Stock:L.Shuswap]","3609","my_arc","Neff"
"b[load_std Stock:L.Shuswap]","4573","my_arc","Neff"
"b[(Intercept) Stock:L.Stuart]","3862","my_arc","Neff"
"b[load_std Stock:L.Stuart]","4486","my_arc","Neff"
"b[(Intercept) Stock:Nadina]","3734","my_arc","Neff"
"b[load_std Stock:Nadina]","3662","my_arc","Neff"
"b[(Intercept) Stock:Pitt]","4426","my_arc","Neff"
"b[load_std Stock:Pitt]","2865","my_arc","Neff"
"b[(Intercept) Stock:Portage]","4033","my_arc","Neff"
"b[load_std Stock:Portage]","3855","my_arc","Neff"
"b[(Intercept) Stock:Quesnel]","2979","my_arc","Neff"
"b[load_std Stock:Quesnel]","3858","my_arc","Neff"
"b[(Intercept) Stock:Raft]","5040","my_arc","Neff"
"b[load_std Stock:Raft]","2889","my_arc","Neff"
"b[(Intercept) Stock:Scotch]","4819","my_arc","Neff"
"b[load_std Stock:Scotch]","4241","my_arc","Neff"
"b[(Intercept) Stock:Seymour]","4218","my_arc","Neff"
"b[load_std Stock:Seymour]","4026","my_arc","Neff"
"b[(Intercept) Stock:Stellako]","4931","my_arc","Neff"
"b[load_std Stock:Stellako]","4172","my_arc","Neff"
"b[(Intercept) Stock:Weaver]","4007","my_arc","Neff"
"b[load_std Stock:Weaver]","3912","my_arc","Neff"
"b[(Intercept) Year:2009]","1325","my_arc","Neff"
"b[(Intercept) Year:2010]","3998","my_arc","Neff"
"b[(Intercept) Year:2011]","4966","my_arc","Neff"
"b[(Intercept) Year:2012]","1663","my_arc","Neff"
"b[(Intercept) Year:2013]","1798","my_arc","Neff"
"b[(Intercept) Year:2014]","2114","my_arc","Neff"
"b[(Intercept) Year:2015]","2027","my_arc","Neff"
"b[(Intercept) Year:2016]","1600","my_arc","Neff"
"sigma","3717","my_arc","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1453","my_arc","Neff"
"Sigma[Stock:load_std,(Intercept)]","3632","my_arc","Neff"
"Sigma[Stock:load_std,load_std]","2542","my_arc","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1670","my_arc","Neff"
"mean_PPD","4490","my_arc","Neff"
"log-posterior","989","my_arc","Neff"
"load_std","1483","pa_kab","Neff"
"b[(Intercept) Stock:Birkenhead]","2187","pa_kab","Neff"
"b[load_std Stock:Birkenhead]","3324","pa_kab","Neff"
"b[(Intercept) Stock:Bowron]","2168","pa_kab","Neff"
"b[load_std Stock:Bowron]","4245","pa_kab","Neff"
"b[(Intercept) Stock:Chilko]","2825","pa_kab","Neff"
"b[load_std Stock:Chilko]","5379","pa_kab","Neff"
"b[(Intercept) Stock:E.Stuart]","5591","pa_kab","Neff"
"b[load_std Stock:E.Stuart]","4063","pa_kab","Neff"
"b[(Intercept) Stock:Fennell]","2296","pa_kab","Neff"
"b[load_std Stock:Fennell]","4256","pa_kab","Neff"
"b[(Intercept) Stock:Gates]","2155","pa_kab","Neff"
"b[load_std Stock:Gates]","4325","pa_kab","Neff"
"b[(Intercept) Stock:Harrison]","2104","pa_kab","Neff"
"b[load_std Stock:Harrison]","3198","pa_kab","Neff"
"b[(Intercept) Stock:L.Shuswap]","4320","pa_kab","Neff"
"b[load_std Stock:L.Shuswap]","2885","pa_kab","Neff"
"b[(Intercept) Stock:L.Stuart]","4242","pa_kab","Neff"
"b[load_std Stock:L.Stuart]","3576","pa_kab","Neff"
"b[(Intercept) Stock:Nadina]","3251","pa_kab","Neff"
"b[load_std Stock:Nadina]","3235","pa_kab","Neff"
"b[(Intercept) Stock:Pitt]","5981","pa_kab","Neff"
"b[load_std Stock:Pitt]","3735","pa_kab","Neff"
"b[(Intercept) Stock:Portage]","3506","pa_kab","Neff"
"b[load_std Stock:Portage]","4203","pa_kab","Neff"
"b[(Intercept) Stock:Quesnel]","2731","pa_kab","Neff"
"b[load_std Stock:Quesnel]","2225","pa_kab","Neff"
"b[(Intercept) Stock:Raft]","3904","pa_kab","Neff"
"b[load_std Stock:Raft]","3782","pa_kab","Neff"
"b[(Intercept) Stock:Scotch]","6347","pa_kab","Neff"
"b[load_std Stock:Scotch]","4250","pa_kab","Neff"
"b[(Intercept) Stock:Seymour]","3988","pa_kab","Neff"
"b[load_std Stock:Seymour]","4618","pa_kab","Neff"
"b[(Intercept) Stock:Stellako]","4762","pa_kab","Neff"
"b[load_std Stock:Stellako]","2735","pa_kab","Neff"
"b[(Intercept) Stock:Weaver]","3216","pa_kab","Neff"
"b[load_std Stock:Weaver]","4472","pa_kab","Neff"
"b[(Intercept) Year:2009]","2893","pa_kab","Neff"
"b[(Intercept) Year:2010]","2685","pa_kab","Neff"
"b[(Intercept) Year:2011]","2563","pa_kab","Neff"
"b[(Intercept) Year:2012]","2454","pa_kab","Neff"
"b[(Intercept) Year:2013]","2944","pa_kab","Neff"
"b[(Intercept) Year:2014]","1493","pa_kab","Neff"
"b[(Intercept) Year:2015]","2975","pa_kab","Neff"
"b[(Intercept) Year:2016]","2567","pa_kab","Neff"
"sigma","3733","pa_kab","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1407","pa_kab","Neff"
"Sigma[Stock:load_std,(Intercept)]","2615","pa_kab","Neff"
"Sigma[Stock:load_std,load_std]","2065","pa_kab","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1202","pa_kab","Neff"
"mean_PPD","3929","pa_kab","Neff"
"log-posterior","935","pa_kab","Neff"
"load_std","946","pa_min","Neff"
"b[(Intercept) Stock:Birkenhead]","2585","pa_min","Neff"
"b[load_std Stock:Birkenhead]","4354","pa_min","Neff"
"b[(Intercept) Stock:Bowron]","2871","pa_min","Neff"
"b[load_std Stock:Bowron]","2982","pa_min","Neff"
"b[(Intercept) Stock:Chilko]","3833","pa_min","Neff"
"b[load_std Stock:Chilko]","3908","pa_min","Neff"
"b[(Intercept) Stock:E.Stuart]","5190","pa_min","Neff"
"b[load_std Stock:E.Stuart]","4694","pa_min","Neff"
"b[(Intercept) Stock:Fennell]","2819","pa_min","Neff"
"b[load_std Stock:Fennell]","4536","pa_min","Neff"
"b[(Intercept) Stock:Gates]","2964","pa_min","Neff"
"b[load_std Stock:Gates]","3613","pa_min","Neff"
"b[(Intercept) Stock:Harrison]","3088","pa_min","Neff"
"b[load_std Stock:Harrison]","4254","pa_min","Neff"
"b[(Intercept) Stock:L.Shuswap]","3957","pa_min","Neff"
"b[load_std Stock:L.Shuswap]","4696","pa_min","Neff"
"b[(Intercept) Stock:L.Stuart]","4329","pa_min","Neff"
"b[load_std Stock:L.Stuart]","4483","pa_min","Neff"
"b[(Intercept) Stock:Nadina]","3574","pa_min","Neff"
"b[load_std Stock:Nadina]","4891","pa_min","Neff"
"b[(Intercept) Stock:Pitt]","5506","pa_min","Neff"
"b[load_std Stock:Pitt]","3783","pa_min","Neff"
"b[(Intercept) Stock:Portage]","3840","pa_min","Neff"
"b[load_std Stock:Portage]","4422","pa_min","Neff"
"b[(Intercept) Stock:Quesnel]","3372","pa_min","Neff"
"b[load_std Stock:Quesnel]","4373","pa_min","Neff"
"b[(Intercept) Stock:Raft]","4793","pa_min","Neff"
"b[load_std Stock:Raft]","4615","pa_min","Neff"
"b[(Intercept) Stock:Scotch]","6118","pa_min","Neff"
"b[load_std Stock:Scotch]","4568","pa_min","Neff"
"b[(Intercept) Stock:Seymour]","3754","pa_min","Neff"
"b[load_std Stock:Seymour]","4219","pa_min","Neff"
"b[(Intercept) Stock:Stellako]","4633","pa_min","Neff"
"b[load_std Stock:Stellako]","4646","pa_min","Neff"
"b[(Intercept) Stock:Weaver]","4114","pa_min","Neff"
"b[load_std Stock:Weaver]","2549","pa_min","Neff"
"b[(Intercept) Year:2009]","1548","pa_min","Neff"
"b[(Intercept) Year:2010]","1040","pa_min","Neff"
"b[(Intercept) Year:2011]","1594","pa_min","Neff"
"b[(Intercept) Year:2012]","1547","pa_min","Neff"
"b[(Intercept) Year:2013]","1684","pa_min","Neff"
"b[(Intercept) Year:2014]","1671","pa_min","Neff"
"b[(Intercept) Year:2015]","1036","pa_min","Neff"
"b[(Intercept) Year:2016]","1816","pa_min","Neff"
"sigma","3782","pa_min","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1691","pa_min","Neff"
"Sigma[Stock:load_std,(Intercept)]","3590","pa_min","Neff"
"Sigma[Stock:load_std,load_std]","2499","pa_min","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1270","pa_min","Neff"
"mean_PPD","4312","pa_min","Neff"
"log-posterior","1158","pa_min","Neff"
"load_std","1340","pa_pse","Neff"
"b[(Intercept) Stock:Birkenhead]","2618","pa_pse","Neff"
"b[load_std Stock:Birkenhead]","3829","pa_pse","Neff"
"b[(Intercept) Stock:Bowron]","2675","pa_pse","Neff"
"b[load_std Stock:Bowron]","4943","pa_pse","Neff"
"b[(Intercept) Stock:Chilko]","3547","pa_pse","Neff"
"b[load_std Stock:Chilko]","4473","pa_pse","Neff"
"b[(Intercept) Stock:E.Stuart]","4321","pa_pse","Neff"
"b[load_std Stock:E.Stuart]","2859","pa_pse","Neff"
"b[(Intercept) Stock:Fennell]","2791","pa_pse","Neff"
"b[load_std Stock:Fennell]","4410","pa_pse","Neff"
"b[(Intercept) Stock:Gates]","2753","pa_pse","Neff"
"b[load_std Stock:Gates]","4539","pa_pse","Neff"
"b[(Intercept) Stock:Harrison]","2415","pa_pse","Neff"
"b[load_std Stock:Harrison]","3339","pa_pse","Neff"
"b[(Intercept) Stock:L.Shuswap]","3653","pa_pse","Neff"
"b[load_std Stock:L.Shuswap]","3141","pa_pse","Neff"
"b[(Intercept) Stock:L.Stuart]","3828","pa_pse","Neff"
"b[load_std Stock:L.Stuart]","5173","pa_pse","Neff"
"b[(Intercept) Stock:Nadina]","3935","pa_pse","Neff"
"b[load_std Stock:Nadina]","4702","pa_pse","Neff"
"b[(Intercept) Stock:Pitt]","4868","pa_pse","Neff"
"b[load_std Stock:Pitt]","3218","pa_pse","Neff"
"b[(Intercept) Stock:Portage]","3021","pa_pse","Neff"
"b[load_std Stock:Portage]","2456","pa_pse","Neff"
"b[(Intercept) Stock:Quesnel]","3845","pa_pse","Neff"
"b[load_std Stock:Quesnel]","5615","pa_pse","Neff"
"b[(Intercept) Stock:Raft]","4331","pa_pse","Neff"
"b[load_std Stock:Raft]","4295","pa_pse","Neff"
"b[(Intercept) Stock:Scotch]","5293","pa_pse","Neff"
"b[load_std Stock:Scotch]","4604","pa_pse","Neff"
"b[(Intercept) Stock:Seymour]","4512","pa_pse","Neff"
"b[load_std Stock:Seymour]","5070","pa_pse","Neff"
"b[(Intercept) Stock:Stellako]","4697","pa_pse","Neff"
"b[load_std Stock:Stellako]","5239","pa_pse","Neff"
"b[(Intercept) Stock:Weaver]","2404","pa_pse","Neff"
"b[load_std Stock:Weaver]","1805","pa_pse","Neff"
"b[(Intercept) Year:2009]","2535","pa_pse","Neff"
"b[(Intercept) Year:2010]","2719","pa_pse","Neff"
"b[(Intercept) Year:2011]","2823","pa_pse","Neff"
"b[(Intercept) Year:2012]","2621","pa_pse","Neff"
"b[(Intercept) Year:2013]","1388","pa_pse","Neff"
"b[(Intercept) Year:2014]","2912","pa_pse","Neff"
"b[(Intercept) Year:2015]","2623","pa_pse","Neff"
"b[(Intercept) Year:2016]","2530","pa_pse","Neff"
"sigma","2099","pa_pse","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1655","pa_pse","Neff"
"Sigma[Stock:load_std,(Intercept)]","1547","pa_pse","Neff"
"Sigma[Stock:load_std,load_std]","1557","pa_pse","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1426","pa_pse","Neff"
"mean_PPD","4068","pa_pse","Neff"
"log-posterior","781","pa_pse","Neff"
"load_std","1438","pa_ther","Neff"
"b[(Intercept) Stock:Birkenhead]","2706","pa_ther","Neff"
"b[load_std Stock:Birkenhead]","3556","pa_ther","Neff"
"b[(Intercept) Stock:Bowron]","2366","pa_ther","Neff"
"b[load_std Stock:Bowron]","4912","pa_ther","Neff"
"b[(Intercept) Stock:Chilko]","3695","pa_ther","Neff"
"b[load_std Stock:Chilko]","4362","pa_ther","Neff"
"b[(Intercept) Stock:E.Stuart]","6808","pa_ther","Neff"
"b[load_std Stock:E.Stuart]","4900","pa_ther","Neff"
"b[(Intercept) Stock:Fennell]","2239","pa_ther","Neff"
"b[load_std Stock:Fennell]","3226","pa_ther","Neff"
"b[(Intercept) Stock:Gates]","2365","pa_ther","Neff"
"b[load_std Stock:Gates]","2843","pa_ther","Neff"
"b[(Intercept) Stock:Harrison]","2278","pa_ther","Neff"
"b[load_std Stock:Harrison]","2544","pa_ther","Neff"
"b[(Intercept) Stock:L.Shuswap]","4312","pa_ther","Neff"
"b[load_std Stock:L.Shuswap]","5680","pa_ther","Neff"
"b[(Intercept) Stock:L.Stuart]","3484","pa_ther","Neff"
"b[load_std Stock:L.Stuart]","3956","pa_ther","Neff"
"b[(Intercept) Stock:Nadina]","4487","pa_ther","Neff"
"b[load_std Stock:Nadina]","3174","pa_ther","Neff"
"b[(Intercept) Stock:Pitt]","3627","pa_ther","Neff"
"b[load_std Stock:Pitt]","1742","pa_ther","Neff"
"b[(Intercept) Stock:Portage]","3216","pa_ther","Neff"
"b[load_std Stock:Portage]","2841","pa_ther","Neff"
"b[(Intercept) Stock:Quesnel]","3176","pa_ther","Neff"
"b[load_std Stock:Quesnel]","4867","pa_ther","Neff"
"b[(Intercept) Stock:Raft]","5724","pa_ther","Neff"
"b[load_std Stock:Raft]","5361","pa_ther","Neff"
"b[(Intercept) Stock:Scotch]","6520","pa_ther","Neff"
"b[load_std Stock:Scotch]","5034","pa_ther","Neff"
"b[(Intercept) Stock:Seymour]","3201","pa_ther","Neff"
"b[load_std Stock:Seymour]","3108","pa_ther","Neff"
"b[(Intercept) Stock:Stellako]","4258","pa_ther","Neff"
"b[load_std Stock:Stellako]","4784","pa_ther","Neff"
"b[(Intercept) Stock:Weaver]","3315","pa_ther","Neff"
"b[load_std Stock:Weaver]","5099","pa_ther","Neff"
"b[(Intercept) Year:2009]","3729","pa_ther","Neff"
"b[(Intercept) Year:2010]","2712","pa_ther","Neff"
"b[(Intercept) Year:2011]","2658","pa_ther","Neff"
"b[(Intercept) Year:2012]","2375","pa_ther","Neff"
"b[(Intercept) Year:2013]","2823","pa_ther","Neff"
"b[(Intercept) Year:2014]","2330","pa_ther","Neff"
"b[(Intercept) Year:2015]","2960","pa_ther","Neff"
"b[(Intercept) Year:2016]","1439","pa_ther","Neff"
"sigma","3454","pa_ther","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1496","pa_ther","Neff"
"Sigma[Stock:load_std,(Intercept)]","2028","pa_ther","Neff"
"Sigma[Stock:load_std,load_std]","1481","pa_ther","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1435","pa_ther","Neff"
"mean_PPD","4401","pa_ther","Neff"
"log-posterior","892","pa_ther","Neff"
"load_std","1601","prv","Neff"
"b[(Intercept) Stock:Birkenhead]","2028","prv","Neff"
"b[load_std Stock:Birkenhead]","4609","prv","Neff"
"b[(Intercept) Stock:Bowron]","2428","prv","Neff"
"b[load_std Stock:Bowron]","4379","prv","Neff"
"b[(Intercept) Stock:Chilko]","3274","prv","Neff"
"b[load_std Stock:Chilko]","3937","prv","Neff"
"b[(Intercept) Stock:E.Stuart]","4092","prv","Neff"
"b[load_std Stock:E.Stuart]","2599","prv","Neff"
"b[(Intercept) Stock:Fennell]","1983","prv","Neff"
"b[load_std Stock:Fennell]","3708","prv","Neff"
"b[(Intercept) Stock:Gates]","2523","prv","Neff"
"b[load_std Stock:Gates]","4390","prv","Neff"
"b[(Intercept) Stock:Harrison]","2135","prv","Neff"
"b[load_std Stock:Harrison]","2488","prv","Neff"
"b[(Intercept) Stock:L.Shuswap]","3913","prv","Neff"
"b[load_std Stock:L.Shuswap]","2683","prv","Neff"
"b[(Intercept) Stock:L.Stuart]","3759","prv","Neff"
"b[load_std Stock:L.Stuart]","6163","prv","Neff"
"b[(Intercept) Stock:Nadina]","4047","prv","Neff"
"b[load_std Stock:Nadina]","4026","prv","Neff"
"b[(Intercept) Stock:Pitt]","4520","prv","Neff"
"b[load_std Stock:Pitt]","2752","prv","Neff"
"b[(Intercept) Stock:Portage]","2900","prv","Neff"
"b[load_std Stock:Portage]","1841","prv","Neff"
"b[(Intercept) Stock:Quesnel]","3068","prv","Neff"
