stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits_psc	total_recruits	prop_4s
Cultus	11	1965					0	0	1380	0	19606	34	0	0	0	0	0	19606	21020	21020	1
Cultus	11	1966					0	0	4551	0	40079	0	0	435	0	0	0	40514	45065	45065	0.989262971
Cultus	11	1967					0	0	7716	0	96671	0	0	6114	473	0	0	103258	110974	110974	0.940516612
Cultus	11	1968					0	0	36	0	42418	0	0	0	0	0	0	42418	42454	42454	1
Cultus	11	1969					0	0	1446	0	5031	0	0	0	0	0	0	5031	6477	6477	1
Cultus	11	1970					0	0	910	0	44797	56	0	150	219	0	0	45166	46132	46132	0.996662736
Cultus	11	1971					0	0	2673	0	47715	58	0	313	512	0	0	48540	51271	51271	0.993482968
Cultus	11	1972					0	0	337	0	30020	3	0	3	0	0	0	30023	30363	30363	0.999900077
Cultus	11	1973					0	0	44	0	480	0	0	189	0	0	0	669	713	713	0.717488789
Cultus	11	1974					0	0	636	0	27251	0	0	2406	0	0	0	29657	30293	30293	0.918872442
Cultus	11	1975					0	0	6742	0	122240	0	0	267	0	0	0	122507	129249	129249	0.997820533
Cultus	11	1976					0	0	14	0	6109	0	0	0	0	0	0	6109	6123	6123	1
Cultus	11	1977					0	0	114	0	1457	0	0	0	0	0	0	1457	1571	1571	1
Cultus	11	1978					0	0	4837	0	69111	18	0	0	1279	0	0	70390	75245	75245	1
Cultus	11	1979					0	0	1662	0	106617	0	0	1627	610	0	0	108854	110516	110516	0.984969144
Cultus	11	1980					0	0	186	0	4639	0	0	0	0	0	0	4639	4825	4825	1
Cultus	11	1981					0	0	579	0	965	0	0	0	0	0	0	965	1544	1544	1
Cultus	11	1982					0	0	883	0	12419	8	0	5529	0	0	0	17948	18839	18839	0.691943392
Cultus	11	1983					0	0	423	0	95192	0	0	711	0	0	0	95903	96326	96326	0.992586259
Cultus	11	1984					0	0	215	0	9074	0	0	32	85	0	0	9191	9406	9406	0.996485834
Cultus	11	1985					0	0	329	0	1980	0	0	122	0	0	0	2102	2431	2431	0.941960038
Cultus	11	1986					0	0	210	0	10278	0	0	0	0	0	0	10278	10488	10488	1
Cultus	11	1987					0	0	19	0	64919	0	0	917	0	0	0	65836	65855	65855	0.98607145
Cultus	11	1988					0	0	99	0	6584	0	0	1142	0	0	0	7726	7825	7825	0.852187419
Cultus	11	1989					0	0	4	0	9729	0	0	1012	0	0	0	10741	10745	10745	0.905781585
Cultus	11	1990					0	0	236	0	22231	0	0	2336	320	0	0	24887	25123	25123	0.904913095
Cultus	11	1991					0	0	23	0	16737	0	0	618	21	0	0	17376	17399	17399	0.964390666
Cultus	11	1992					0	0	71	0	1813	0	0	0	0	0	0	1813	1884	1884	1
Cultus	11	1993					0	0	11	0	934	0	0	0	0	0	0	934	945	945	1
Cultus	11	1994					0	0	7	0	2299	0	0	142	0	0	0	2441	2448	2448	0.94182712
Cultus	11	1995					0	0	240	0	14024	0	0	512	17	0	0	14553	14793	14793	0.964777105
Cultus	11	1996					0	0	12	0	1503	0	0	0	0	0	0	1503	1515	1515	1
Cultus	11	1997					0	0	0	0	699	0	0	18	0	0	0	717	717	717	0.974895397
Cultus	11	1998					0	0	160	0	5947	0	0	78	0	0	0	6025	6185	6185	0.987053942
Cultus	11	1999					0	0	9	0	2807	0	0	36	0	0	0	2843	2852	2852	0.98733732
Cultus	11	2000					0	0	1	0	72	0	0	8	0	0	0	80	81	81	0.9
Cultus	11	2001					0	13	0	0	212	0	0	0	0	0	0	225	225	225	1
Cultus	11	2002					0	0	182	0	5003	0	0	107	0	0	0	5110	5292	5292	0.979060665
Cultus	11	2003					0	0	12	0	716	0	0	0	7	0	0	723	735	735	1
Cultus	11	2004					0	0	111	0	1172	0	0	35	0	0	0	1207	1318	1318	0.971002486
Cultus	11	2005					0	0	20	0	906	0	0	0	0	0	0	906	926	926	1
Cultus	11	2006					0	0	834	0	20218	0	0	246	0	0	0	20464	21298	21298	0.98797889
Cultus	11	2007					0	0	643	0	12196	0	0	220	0	0	0	12416	13059	13059	0.982280928
Cultus	11	2008					0	0	272	0	1873	0	0	63	0	0	0	1936	2208	2208	0.967458678
Cultus	11	2009					0	0	73	0	2524	0	0	146	0	0	0	2669	2742	2743	0.945318352
Cultus	11	2010					0	0	1248	0	18727	0	0	138	0	0	0	18866	20114	20113	0.992684866
Cultus	11	2011					0	0	33	7	1594	0	0	29	0	0	0	1630	1663	1663	0.982131855
Cultus	11	2012					0	0	115	0	3856	0	0	131	0	0	0	3987	4102	4102	0.967143215
Cultus	11	2013					0	0	222	0	709	0	0	19	0	0	0	728	950	950	0.973901099
Cultus	11	2014					0	0	8	0	1086	0	0	0	0	0	0	1086	1094	1094	1
Portage	12	1948					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Portage	12	1949	0				0	0	0	0	296	0	0	0	0	0	0	296	296	296	1
Portage	12	1950	0				0	0	426	0	28087	0	0	0	0	0	0	28087	28513	28513	1
Portage	12	1951	29	15			0	0	18	0	226	0	0	0	0	0	0	226	244	244	1
Portage	12	1952	0				0	0	2	0	0	0	0	0	0	0	0	0	2	2	#DIV/0!
Portage	12	1953	50	24			0	0	0	0	394	0	0	0	0	0	0	394	394	394	1
Portage	12	1954	3369	1729			0	0	1898	0	35946	0	0	0	856	0	0	36802	38700	38700	1
Portage	12	1955	41	20			0	0	16	0	4376	0	0	0	0	0	0	4376	4392	4392	1
Portage	12	1956					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Portage	12	1957	40	20			0	0	0	0	47	0	0	0	0	0	0	47	47	47	1
Portage	12	1958	4791	2749			0	0	895	0	24738	0	0	12	0	0	0	24750	25645	25645	0.999515152
Portage	12	1959	572	286			0	0	134	0	5431	0	0	0	0	0	0	5431	5565	5565	1
Portage	12	1960	0				0	0	0	0	21	0	0	0	0	0	0	21	21	21	1
Portage	12	1961	23	12			0	0	2	0	2721	0	0	0	0	0	0	2721	2723	2723	1
Portage	12	1962	11935	6326			0	0	1878	0	70118	0	0	184	0	0	0	70302	72180	72180	0.99738272
Portage	12	1963	2011	1116			0	0	2207	0	56214	0	0	16	0	0	0	56230	58437	58437	0.999715454
Portage	12	1964	9	5			0	0	42	0	571	0	0	0	11	0	0	582	624	624	1
Portage	12	1965	981	589			0	0	155	0	3308	0	0	0	0	0	0	3308	3463	3463	1
Portage	12	1966	31343	15201			0	0	332	0	30704	0	0	303	0	0	0	31007	31339	31339	0.990228013
Portage	12	1967	4025	1983			0	0	167	0	4005	0	0	114	0	0	0	4119	4286	4286	0.972323379
Portage	12	1968	86	50			0	0	0	0	1046	0	0	0	0	0	0	1046	1046	1046	1
Portage	12	1969	963	491			0	0	3839	0	30743	0	0	0	0	0	0	30743	34582	34582	1
Portage	12	1970	3873	2139			0	0	1317	0	56751	0	0	0	0	0	0	56751	58068	58068	1
Portage	12	1971	281	155			0	0	2050	0	15812	0	0	0	181	0	0	15993	18043	18043	1
Portage	12	1972	190	98			0	0	2127	0	13156	0	0	0	0	0	0	13156	15283	15283	1
Portage	12	1973	3963	1688			0	0	10591	0	80696	0	0	0	0	0	0	80696	91287	91287	1
Portage	12	1974	8475	4843			0	0	1645	0	40703	0	0	263	0	0	0	40966	42611	42611	0.993580042
Portage	12	1975	3175	1631			0	0	810	0	14691	17	0	235	0	0	0	14926	15753	15753	0.984255661
Portage	12	1976	1042	753			0	0	118	0	7097	0	0	0	375	0	0	7472	7590	7590	1
Portage	12	1977	7610	3923			0	0	768	0	38060	0	0	1161	0	0	0	39221	39989	39989	0.970398511
Portage	12	1978	9978	3963			0	0	1315	0	99561	16	0	4769	6042	0	50	110422	111753	111753	0.954289274
Portage	12	1979	3575	2023			0	0	233	0	51559	0	0	597	303	0	0	52459	52692	52692	0.98855357
Portage	12	1980	1800	996			0	0	675	0	11292	74	0	184	0	0	0	11476	12225	12225	0.983966539
Portage	12	1981	5855	2951			0	0	154	0	15829	0	0	676	3410	0	0	19915	20069	20069	0.959042714
Portage	12	1982	23867	11734			0	0	1276	0	198075	0	0	11246	387	0	0	209708	210984	210984	0.946273905
Portage	12	1983	7747	4909			0	0	432	0	36858	0	0	0	68	0	0	36926	37358	37358	1
Portage	12	1984	1710	941			0	0	517	0	24388	0	0	25188	472	0	0	50048	50565	50565	0.49193158
Portage	12	1985	1765	960			0	0	1174	0	23668	0	0	329	669	0	0	24666	25840	25840	0.986289953
Portage	12	1986	14291	6212			0	0	255	0	67751	0	0	3588	0	0	0	71339	71594	71594	0.94970493
Portage	12	1987	6820	3766			0	0	292	0	60858	373	0	1015	506	0	0	62379	63044	63044	0.983595429
Portage	12	1988	1068	797			0	0	394	0	15654	8	0	5040	0	0	0	20694	21096	21096	0.756451145
Portage	12	1989	7900	5067			0	0	178	0	185837	0	0	9777	3561	0	0	199175	199353	199353	0.950018915
Portage	12	1990	18336	8415			0	0	0	0	50136	0	0	834	0	0	0	50970	50970	50970	0.983637434
Portage	12	1991	12053	7292			0	0	0	0	15705	0	0	124	62	0	0	15891	15891	15891	0.992166277
Portage	12	1992	2706	1378			0	0	1049	0	13925	0	0	2162	0	0	0	16087	17136	17136	0.865605769
Portage	12	1993	19760	9829			0	0	7	0	169441	0	0	4361	1093	0	0	174895	174902	174902	0.974908229
Portage	12	1994	9270	3890			0	0	23	0	124712	0	0	2935	0	0	0	127647	127670	127670	0.977006902
Portage	12	1995	7875	4319			0	0	43	0	37059	0	0	918	2294	0	182	40453	40496	40496	0.975827475
Portage	12	1996	3422	1759			0	0	234	0	83370	0	0	1817	1090	0	0	86277	86511	86511	0.978670454
Portage	12	1997	9766	5056			0	0	0	0	40148	0	0	1033	318	0	0	41499	41499	41499	0.974915616
Portage	12	1998	25179	11873			0	0	9	0	17568	0	0	110	366	0	0	18044	18053	18053	0.993777577
Portage	12	1999	6264	2079			0	0	12	0	8262	0	0	689	115	0	0	9066	9078	9078	0.92302536
Portage	12	2000	1269	671			0	0	86	0	12743	0	0	0	0	0	0	12743	12829	12829	1
Portage	12	2001	3150	1851			0	0	25	0	18585	0	0	0	0	0	0	18585	18610	18610	1
Portage	12	2002	14953	8001			0	0	8	0	48183	0	0	0	0	0	0	48183	48191	48191	1
Portage	12	2003	4940	3179			0	0	0	0	4835	0	0	0	375	0	0	5210	5210	5210	1
Portage	12	2004	1287	778			0	0	0	0	5627	0	0	61	0	0	0	5688	5688	5688	0.989275668
Portage	12	2005	12082	8261			0	0	0	0	2520	13	0	0	0	0	0	2520	2533	2533	1
Portage	12	2006	18882	10971			0	307	50	0	171032	0	0	1278	0	0	0	172617	172668	172667	0.992583135
Portage	12	2007	1699	849			0	0	0	0	2761	0	0	94	0	0	0	2856	2856	2855	0.967075306
Portage	12	2008	97	63			0	0	0	0	94	0	0	208	156	0	0	459	459	458	0.311258278
Portage	12	2009	1773	792			0	0	0	0	12139	0	0	0	0	0	0	12139	12139	12139	1
Portage	12	2010	75545	34854			0	0	182	0	83764	0	0	28	3	0	0	83795	83977	83977	0.999665839
Portage	12	2011	1821	330			0	0	0	0	51	0	0	0	0	0	0	51	51	51	1
Portage	12	2012		13			0	0	0	0	219	0	0	0	0	0	0	219	219	219	1
Portage	12	2013		4181			0	0	0	0	1821.398574	0	0	773.2732313	0	0	0	2583	2583	2594.671805	0.701976477
Portage	12	2014		12327			0	0	67	0	92019.51452	0	0	201.6129032	0	0	0	90613	90680	92288.12742	0.99781381
Portage	12	2015		17			0	0	0	0	0	0	0	7.692307692	0	0	0	0	0	7.692307692	0
Portage	12	2016		21			0	0	0	0	15.38461538	0	0	3.917637697	0	0	0	0	0	19.30225308	0.797037285
Weaver	13	1948					0	0	0	0	125758	0	0	5877	0	0	0	131635	131635	131635	0.955353819
Weaver	13	1949					0	0	74	0	45223	0	0	9705	0	0	0	54928	55002	55002	0.823314157
Weaver	13	1950					0	0	1321	0	171876	0	0	10960	0	0	0	182836	184157	184157	0.940055569
Weaver	13	1951					0	0	576	0	97547	0	0	19388	0	0	0	116935	117511	117511	0.834198486
Weaver	13	1952					0	0	73	0	6576	0	0	4357	0	0	0	10933	11006	11006	0.601481752
Weaver	13	1953					0	0	337	0	194973	0	0	22897	0	0	0	217870	218207	218207	0.894905219
Weaver	13	1954					0	0	2805	0	231060	0	0	1432	0	0	0	232492	235297	235297	0.993840648
Weaver	13	1955					0	0	470	0	71145	0	0	1233	0	0	0	72378	72848	72848	0.982964437
Weaver	13	1956					0	0	36	0	20717	0	0	546	309	0	0	21572	21608	21608	0.974321591
Weaver	13	1957					0	0	15	0	7070	26	0	1731	0	0	0	8801	8842	8842	0.803317805
Weaver	13	1958					0	0	357	0	30406	0	0	309	0	0	0	30715	31072	31072	0.989939769
Weaver	13	1959					0	0	51	0	38308	0	0	900	0	0	0	39208	39259	39259	0.977045501
Weaver	13	1960					0	0	0	0	2856	0	0	1049	718	0	0	4623	4623	4623	0.731370038
Weaver	13	1961					0	0	337	0	47946	0	0	9526	0	0	0	57472	57809	57809	0.834249722
Weaver	13	1962					0	0	84	0	44483	0	0	3371	0	0	0	47854	47938	47938	0.929556568
Weaver	13	1963					0	0	4564	0	161295	0	0	509	111	0	0	161915	166479	166479	0.996854219
Weaver	13	1964					0	0	78	0	21556	0	0	3406	0	0	0	24962	25040	25040	0.8635526
Weaver	13	1965					0	0	1129	0	184488	0	0	19915	127	0	0	204530	205659	205659	0.902569923
Weaver	13	1966	19489	9860			0	0	660	0	73515	47	0	1939	0	0	0	75454	76161	76161	0.974302224
Weaver	13	1967	22581	10619			0	0	1764	0	77288	0	0	8421	932	0	0	86641	88405	88405	0.901748941
Weaver	13	1968	3799	2202	fry leaving 	3584000	0	0	2976	0	141825	18	0	10577	0	0	0	152402	155396	155396	0.930598024
Weaver	13	1969	58727	30604	stream for lake	37132000	0	0	3031	0	371636	0	0	38246	0	0	0	409882	412913	412913	0.906690218
Weaver	13	1970	10435	5004	brood year 	9843000	0	0	7393	0	371993	0	0	4653	0	0	0	376646	384039	384039	0.987646225
Weaver	13	1971	4990	2656	t+1	5233000	0	0	10694	0	139598	0	0	2345	2647	0	0	144590	155284	155284	0.983479284
Weaver	13	1972	25738	15027	Most are from	19400000	0	0	7439	0	331589	0	0	11114	0	0	0	342703	350142	350142	0.967569586
Weaver	13	1973	48541	24885	spawning channel	38817000	0	0	4227	0	257812	0	0	11669	959	0	0	270440	274667	274667	0.956698246
Weaver	13	1974	64093	28099		43627000	0	0	5905	0	252878	0	0	26097	0	0	0	278975	284880	284880	0.906453983
Weaver	13	1975	29736	16033		25961000	0	0	2922	0	165459	0	0	1479	0	0	0	166938	169860	169860	0.991140423
Weaver	13	1976	49932	28243		57578000	0	0	9408	0	271322	0	0	23704	0	0	0	295026	304434	304434	0.919654539
Weaver	13	1977	52627	28510		19859000	0	0	2995	0	217049	0	0	15719	0	0	0	232768	235763	235763	0.93246924
Weaver	13	1978	75171	42315		43047000	0	0	10226	0	1184905	0	0	170418	636	0	0	1355959	1366185	1366185	0.874260232
Weaver	13	1979	45026	25702		27036000	0	0	1244	0	128249	0	0	11535	0	0	0	139784	141028	141028	0.917479826
Weaver	13	1980	73830	43285		53003000	0	0	3167	0	331805	0	0	29742	0	0	0	361547	364714	364714	0.917736836
Weaver	13	1981	42002	22627		27213000	0	0	2908	0	206879	0	0	60505	0	0	0	267384	270292	270292	0.773714957
Weaver	13	1982	294083	115031		58644000	0	0	9112	0	1275213	0	0	221670	0	0	0	1496883	1505995	1505995	0.851912274
Weaver	13	1983	39341	27380		31375000	0	0	2374	0	219473	0	0	18144	0	0	0	237617	239991	239991	0.923641827
Weaver	13	1984	59602	30435		45937000	0	0	7491	0	575398	4	0	51913	972	0	0	628283	635778	635778	0.917245194
Weaver	13	1985	37019	22773		20269000	0	0	1101	0	48781	0	0	19418	0	0	0	68199	69300	69300	0.715274418
Weaver	13	1986	110738	41837		21771000	0	0	45	0	39242	13	0	3417	0	0	0	42659	42717	42717	0.919899669
Weaver	13	1987	59968	30106		29529000	0	0	798	0	192151	0	0	27769	0	0	0	219920	220718	220718	0.873731357
Weaver	13	1988	49258	27623		22201000	0	0	3179	0	334751	0	0	175848	0	0	0	510599	513778	513778	0.655604496
Weaver	13	1989	17167	10620		22493766	0	405	2243	7553	684087	0	0	70074	1576	0	0	763695	765938	765938	0.907083501
Weaver	13	1990	16365	8524		18908750	0	0	5895	0	600890	0	0	27875	0	0	0	628765	634660	634660	0.955667062
Weaver	13	1991	38121	18710		43786879	0	0	70	190	48888	0	0	16397	0	0	0	65475	65545	65545	0.748839703
Weaver	13	1992	58686	28480		49328552	0	0	684	0	624100	0	0	128433	0	0	0	752533	753217	753217	0.829332401
Weaver	13	1993	84456	34019		43665709	0	0	449	0	381020	0	0	119185	0	0	671	500876	501325	501325	0.761727692
Weaver	13	1994	65006	35516		45831934	0	0	57	0	646785	0	0	69090	0	0	0	715875	715932	715932	0.903488738
Weaver	13	1995	33125	10905		22742831	0	0	114	0	170376	0	0	95953	0	0	0	266329	266443	266443	0.639720046
Weaver	13	1996	72070	26849		47909778	0	0	227	0	350965	0	0	32221	0	0	0	383186	383413	383413	0.915912899
Weaver	13	1997	25504	10724		14002993	0	0	10	0	192696	0	0	23291	0	0	0	215987	215997	215997	0.892164806
Weaver	13	1998	57091	29811		51468200	0	0	176	0	500753	0	0	65956	0	0	0	566709	566885	566885	0.883615753
Weaver	13	1999	34634	13106		31548505	0	0	18	0	182595	0	0	64316	0	0	0	246911	246929	246929	0.739517478
Weaver	13	2000	6613	2732		6710107	0	0	389	0	104221	0	0	9522	0	0	0	113743	114132	114132	0.916284958
Weaver	13	2001	19915	8035		21280936	0	0	50	0	145865	0	0	50168	0	0	0	196033	196083	196083	0.744083904
Weaver	13	2002	101033	36269		50754788	0	0	321	0	227687	0	0	14822	0	0	0	242509	242830	242830	0.938880619
Weaver	13	2003	49488	24681		46798682	0	0	23	0	127468	0	0	61308	0	0	0	188776	188799	188799	0.67523414
Weaver	13	2004	25379	13967		28470506	0	7199	92	2991	55327	0	0	55643	0	0	0	121160	121252	121252	0.498576192
Weaver	13	2005	48516	23597		35564910	0	0	57	0	60582	0	0	4457	0	0	0	65039	65096	65096	0.931471886
Weaver	13	2006	39781	13618		46388751	0	1317	417	0	224114	0	0	21726	0	0	0	247157	247574	247574	0.911625447
Weaver	13	2007	37300	15825		29480472	0	0	1366	945	317391	0	0	14164	0	0	0	332499	333865	333866	0.957280089
Weaver	13	2008	2756	616			0	0	0	0	16273	0	0	46948	0	0	0	63221	63221	63221	0.257398649
Weaver	13	2009	35556	12871			8	0	6	0	204609	0	0	25390	0	0	0	229999	230013	230013	0.889608216
Weaver	13	2010	59897	25328			0	0	540	391	113277	0	0	10889	0	0	0	124556	125096	125097	0.912302885
Weaver	13	2011	72569	24535			0	0	0	0	532	0	0	21	0	0	0	553	553	553	0.962025316
Weaver	13	2012		397			0	0	18	14	1020	0	0	636	0	0	0	1670	1688	1688	0.615942029
Weaver	13	2013		15535			0	7.084412877	26	0	62623.25696	0	0	30061.75623	0	0	0	102902	102928	92718.0976	0.675656773
Weaver	13	2014		10446			0	0	102	0	20943.49841	0	0	1000	0	0	0	28056	28158	22045.49841	0.954428415
Weaver	13	2015		1133			0	0	0	0	2321.428571	0	0	1000	0	0	0	0	0	3321.428571	0.698924731
Weaver	13	2016		94			0	0	22	0	2200	0	0	607.8442049	0	0	0	0	0	2829.844205	0.783519255
Fennell	14	1948					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1949					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1950					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1951					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1952					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1953					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1954	0				0	0	0	0	20	0	0	0	0	0	0	20	20	20	1
Fennell	14	1955	0				0	0	0	0	152	0	0	0	0	0	0	152	152	152	1
Fennell	14	1956					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1957					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1958	5				0	0	0	0	0	0	0	25	2	0	0	27	27	27	0
Fennell	14	1959	27	14			0	0	0	0	1025	0	0	89	0	0	0	1114	1114	1114	0.92010772
Fennell	14	1960	0				0	0	4	0	4116	0	0	0	0	0	0	4116	4120	4120	1
Fennell	14	1961					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Fennell	14	1962	0				0	0	0	0	0	0	0	2145	0	0	0	2145	2145	2145	0
Fennell	14	1963	436	248			0	0	0	0	6502	0	0	32	0	0	0	6534	6534	6534	0.995102541
Fennell	14	1964	146	67			0	0	14	0	3623	0	0	0	0	0	0	3623	3637	3637	1
Fennell	14	1965	0				0	0	0	0	255	0	0	4	0	0	0	259	259	259	0.984555985
Fennell	14	1966	0				0	0	0	0	411	0	0	0	0	0	0	411	411	411	1
Fennell	14	1967	916	294			0	0	0	0	15201	0	0	0	0	0	0	15201	15201	15201	1
Fennell	14	1968	954	577			0	0	14	0	14846	0	0	169	8	0	0	15023	15037	15037	0.988744589
Fennell	14	1969	52	22			0	0	0	0	881	0	0	0	0	0	0	881	881	881	1
Fennell	14	1970	9	5			0	0	0	0	740	0	0	0	0	0	0	740	740	740	1
Fennell	14	1971	1293	306			0	0	263	0	15407	40	0	819	178	0	0	16404	16707	16707	0.949525453
Fennell	14	1972	1931	1030			0	0	156	0	28193	0	0	205	453	0	0	28851	29007	29007	0.992781182
Fennell	14	1973	205	83			0	0	0	0	1106	0	0	0	0	0	0	1106	1106	1106	1
Fennell	14	1974	140	70			0	0	0	0	536	0	0	0	50	0	0	586	586	586	1
Fennell	14	1975	4005	2181			0	0	569	0	58841	0	0	2143	898	0	0	61882	62451	62451	0.964859635
Fennell	14	1976	4090	2373			0	0	64	0	20252	0	0	1106	1339	0	0	22697	22761	22761	0.948216125
Fennell	14	1977	355	174			0	0	0	0	7426	0	0	1704	1354	0	0	10484	10484	10484	0.813362541
Fennell	14	1978	107	46			0	0	160	0	2230	0	0	0	0	0	1210	3440	3600	3600	1
Fennell	14	1979	15565	8046			0	0	8	0	9084	0	0	5145	4149	0	178	18556	18564	18564	0.638414506
Fennell	14	1980	8437	4413			0	0	60	0	34268	0	0	1702	175	0	0	36145	36205	36205	0.952682791
Fennell	14	1981	2076	1069			0	0	0	0	2742	0	0	1205	0	0	0	3947	3947	3947	0.694704839
Fennell	14	1982	1132	656			0	0	61	0	9104	0	0	1724	251	0	0	11079	11140	11140	0.840783155
Fennell	14	1983	4977	2596			0	0	124	0	35855	0	0	2395	748	0	0	38998	39122	39122	0.937385621
Fennell	14	1984	11021	6291			0	0	361	0	42781	0	0	4283	2017	0	202	49283	49644	49644	0.90899626
Fennell	14	1985	1598	696			0	0	5	0	23647	0	0	8179	1988	0	352	34166	34171	34171	0.743008861
Fennell	14	1986	6024	3324			0	0	115	0	33093	0	0	1113	1090	0	0	35296	35411	35411	0.967461849
Fennell	14	1987	16633	9211			0	0	36	0	65946	0	0	10502	2166	0	0	78614	78650	78650	0.862625576
Fennell	14	1988	26927	13098			0	0	0	0	43984	0	0	4663	2003	0	0	50650	50650	50650	0.904146196
Fennell	14	1989	3988	2813			0	0	104	0	13765	0	0	5689	246	0	0	19700	19804	19804	0.707566567
Fennell	14	1990	11862	6702			0	0	0	0	14471	0	0	7886	446	0	192	22995	22995	22995	0.647269312
Fennell	14	1991	20554	11944			0	0	0	0	10613	6	0	771	3464	0	0	14848	14854	14854	0.932273366
Fennell	14	1992	9139	5959			0	0	9	0	42702	0	0	7561	357	0	0	50620	50629	50629	0.849571255
Fennell	14	1993	7546	4928			0	0	52	0	28621	0	0	13201	782	0	659	43263	43315	43315	0.684352733
Fennell	14	1994	5919	3507			0	0	0	0	4865	0	0	8122	878	0	196	14061	14061	14061	0.374605375
Fennell	14	1995	11245	5986			0	0	0	0	31391	0	0	5357	262	0	0	37010	37010	37010	0.854223359
Fennell	14	1996	32279	15223			0	0	0	0	9409	0	0	3534	884	0	0	13827	13827	13827	0.726956656
Fennell	14	1997	9000	4326			0	0	17	0	3670	0	0	2475	99	0	0	6244	6261	6261	0.597233523
Fennell	14	1998	8741	4966			0	0	25	0	9255	0	0	3860	0	0	0	13115	13140	13140	0.705680518
Fennell	14	1999	5697	3333			0	0	0	0	30308	0	0	12588	629	0	0	43525	43525	43525	0.706546065
Fennell	14	2000	10155	4623			0	0	239	0	56019	0	0	3934	405	0	0	60358	60597	60597	0.934381933
Fennell	14	2001	5721	3302			0	0	0	0	9545	0	0	2316	0	0	0	11861	11861	11861	0.804738218
Fennell	14	2002	7198	4847			0	0	46	0	66869	0	0	9039	258	0	0	76166	76212	76212	0.880921642
Fennell	14	2003	9087	5226			0	0	0	0	10416	0	0	2932	345	0	0	13693	13693	13693	0.780341624
Fennell	14	2004	2718	1568			0	0	6	0	6985	0	0	672	16	0	0	7672	7678	7679	0.912237169
Fennell	14	2005	4220	2760			0	0	0	0	906	0	0	631	1261	0	0	2798	2798	2798	0.589459987
Fennell	14	2006	11117	8038			0	0	0	0	19074	0	0	11741	427	0	0	31242	31242	31242	0.618984261
Fennell	14	2007	11212	6783			0	0	0	0	4839	0	0	379	759	0	225	6202	6202	6202	0.927366807
Fennell	14	2008	2270	210			0	0	0	0	7874	0	0	707	0	0	0	8581	8581	8581	0.91760867
Fennell	14	2009	1170	715			0	0	0	0	6744	0	0	1599	0	0	28	8371	8371	8371	0.808342323
Fennell	14	2010	10669	5493			0	0	42	0	22186	0	0	1656	55	0	0	23896	23938	23939	0.93054274
Fennell	14	2011	9884	4451			0	0	16	0	1324	0	0	214	164	0	19	1722	1738	1737	0.860858257
Fennell	14	2012		747			0	0	0	0	2087	0	0	370	0	0	0	2457	2457	2457	0.849409849
Fennell	14	2013		1951			0	0	0	0	448.4297438	0	0	365.7715613	52.25308019	0	0	1144	1144	866.4543853	0.550760286
Fennell	14	2014		6828			0	0	11	0	6270.369623	0	0	151.5151515	0	0	0	10432	10443	6432.884775	0.976406436
Fennell	14	2015		946			0	0	0	0	533.3333333	0	0	0	0	0	0	0	0	533.3333333	1
Fennell	14	2016		603			0	0	0	0	707.0175439	0	0	130.6532145	0	0	0	0	0	837.6707584	0.844027963
Scotch	15	1948	10	5			0	0	0	0	51	0	0	0	0	0	0	51	51	51	1
Scotch	15	1949	1764	1003			0	0	496	0	6023	0	0	0	0	0	0	6023	6519	6519	1
Scotch	15	1950	44	19			0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1951					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1952	12	10			0	0	0	0	35	0	0	0	0	0	0	35	35	35	1
Scotch	15	1953	1364	780			0	0	294	0	9205	0	0	0	0	0	0	9205	9499	9499	1
Scotch	15	1954					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1955					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
Scotch	15	1956	8	8			0	0	0	0	0	0	0	759	193	0	0	952	952	952	0
Scotch	15	1957	2230	1214			0	0	24	0	1196	0	0	0	0	0	0	1196	1220	1220	1
Scotch	15	1958	0				0	0	0	0	23	0	0	0	0	0	0	23	23	23	1
Scotch	15	1959					0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
