"","2.5%","25%","50%","75%","97.5%",""
"b[load_std Stock:Stellako]","-0.273284508296589","-0.0422405412410984","0.00512242674066612","0.071694694979992","0.337221076077391","ku_thy"
"b[load_std Stock:Weaver]","-0.371368138235087","-0.0908068526155394","-0.0118555604865541","0.0277763539172356","0.210335870912012","ku_thy"
"b[load_std Stock:Birkenhead]","-0.169889111879515","-0.0228637982153044","0.00579634809986062","0.0546265817477462","0.279788838704597","lo_sal"
"b[load_std Stock:Bowron]","-0.184633997483812","-0.0255822856439649","0.00386968322825971","0.0510448376931048","0.253014961079808","lo_sal"
"b[load_std Stock:Chilko]","-0.245352802426702","-0.0422722056956472","-0.0017005855349008","0.0302007690711988","0.194727772571513","lo_sal"
"b[load_std Stock:E.Stuart]","-0.188184856999595","-0.032725910539204","0.000804947169934836","0.0378128059823663","0.207236583422595","lo_sal"
"b[load_std Stock:Fennell]","-0.188276401920005","-0.0265298729449496","0.00291393933246141","0.0512566101210099","0.255062592633697","lo_sal"
"b[load_std Stock:Gates]","-0.262382583484456","-0.0546201362262458","-0.00413278741078893","0.0258409739399235","0.184239328115302","lo_sal"
"b[load_std Stock:Harrison]","-0.335797218097088","-0.081199347230906","-0.0152964913640588","0.0114891199788411","0.122144993743839","lo_sal"
"b[load_std Stock:L.Shuswap]","-0.199566393841048","-0.0319759207456638","0.000640315096760947","0.0398413139477051","0.227685225710408","lo_sal"
"b[load_std Stock:L.Stuart]","-0.213139084333845","-0.0376150310556997","-0.000509913093342237","0.0337429888733088","0.188395792414076","lo_sal"
"b[load_std Stock:Nadina]","-0.299880450701172","-0.064547663390637","-0.00783448227299367","0.0172428872222571","0.137869341612975","lo_sal"
"b[load_std Stock:Pitt]","-0.227472051236852","-0.033682785630917","0.000628119781378029","0.03822560817645","0.214212368812784","lo_sal"
"b[load_std Stock:Portage]","-0.169798974627307","-0.0260469398976415","0.00325479785081392","0.0490664814116476","0.268381693790771","lo_sal"
"b[load_std Stock:Quesnel]","-0.225901203105154","-0.039943159291252","-0.000763149055846483","0.034910032921011","0.214914650220356","lo_sal"
"b[load_std Stock:Raft]","-0.184272440271686","-0.0269438754093875","0.00240683049598066","0.0450053421695935","0.238843264346737","lo_sal"
"b[load_std Stock:Scotch]","-0.18520060732617","-0.0281314131668046","0.00168582983726031","0.0405321478719642","0.227065681437431","lo_sal"
"b[load_std Stock:Seymour]","-0.161935553297289","-0.0226710164154304","0.00423062475966698","0.054679959031087","0.26392342448223","lo_sal"
"b[load_std Stock:Stellako]","-0.207870787915129","-0.0362354976414744","0.000458851763800239","0.0381773285329926","0.210541544257858","lo_sal"
"b[load_std Stock:Weaver]","-0.177020878932489","-0.0260099987853138","0.0033061831860516","0.048609058539369","0.266268915344459","lo_sal"
"b[load_std Stock:Birkenhead]","-0.263910409637894","-0.0518056684422709","-0.00237202798940358","0.035966551615388","0.230165219325847","my_arc"
"b[load_std Stock:Bowron]","-0.195273392804812","-0.0296988833965571","0.00549112980100575","0.0608911326618966","0.290100100600678","my_arc"
"b[load_std Stock:Chilko]","-0.298278657458781","-0.0513257682461442","-0.00193191187220776","0.0328468165843933","0.208019987903834","my_arc"
"b[load_std Stock:E.Stuart]","-0.24373188228092","-0.0394291734493115","0.00222664878769161","0.0488011960213137","0.240487076954645","my_arc"
"b[load_std Stock:Fennell]","-0.237105899705375","-0.0427822288747162","0.000605169063858537","0.0482217068467969","0.243439606579246","my_arc"
"b[load_std Stock:Gates]","-0.196318739711951","-0.0229518630320101","0.00860423596308156","0.0719446311853106","0.330517960914583","my_arc"
"b[load_std Stock:Harrison]","-0.294173842175095","-0.0547634148495781","-0.00321300212100703","0.0326098759778304","0.211485266494401","my_arc"
"b[load_std Stock:L.Shuswap]","-0.204961131305667","-0.0273058350242296","0.0045506613587976","0.0599559035005216","0.28602431679243","my_arc"
"b[load_std Stock:L.Stuart]","-0.264297684954422","-0.051045083824218","-0.00159036918094881","0.0349232807134498","0.222561561208042","my_arc"
"b[load_std Stock:Nadina]","-0.203029181947396","-0.0260623765959493","0.00452775056349088","0.0592272041294401","0.298823886455741","my_arc"
"b[load_std Stock:Pitt]","-0.420461441643169","-0.108387781657643","-0.0231187722697678","0.00786564926805221","0.117354115625945","my_arc"
"b[load_std Stock:Portage]","-0.225900357927693","-0.0380930917046066","0.000810288165597079","0.0468170072772134","0.250573781554804","my_arc"
"b[load_std Stock:Quesnel]","-0.259699069137172","-0.0522982024748586","-0.00183698679088445","0.0352337225538798","0.212948739809182","my_arc"
"b[load_std Stock:Raft]","-0.391886362426744","-0.0903876405221327","-0.0187704715126131","0.0103163444668204","0.137322089822934","my_arc"
"b[load_std Stock:Scotch]","-0.190711668745914","-0.0257183070416025","0.00537461218073778","0.0625716778102545","0.279992687371708","my_arc"
"b[load_std Stock:Seymour]","-0.220482985129992","-0.0380068938657757","0.00105769912291407","0.0461373548444358","0.25859123267929","my_arc"
"b[load_std Stock:Stellako]","-0.221807790067999","-0.0392020402233344","0.00164672866507537","0.0489126268761205","0.265476868608613","my_arc"
"b[load_std Stock:Weaver]","-0.184120261582478","-0.0208607034405544","0.00892840365015708","0.0746829128419466","0.343418023001724","my_arc"
"b[load_std Stock:Birkenhead]","-0.199275670990283","-0.0190816072149701","0.0234253594538713","0.123980964508583","0.442670514568717","pa_kab"
"b[load_std Stock:Bowron]","-0.23961630220648","-0.0298176762032538","0.014777696536819","0.10099637075468","0.372054021479403","pa_kab"
"b[load_std Stock:Chilko]","-0.341733972802387","-0.0719685132763945","-0.00207262732395375","0.0536036544897883","0.296221304473744","pa_kab"
"b[load_std Stock:E.Stuart]","-0.378757224824007","-0.0965918613197015","-0.0151643679860991","0.0297415442008241","0.228350266047272","pa_kab"
"b[load_std Stock:Fennell]","-0.363849333903385","-0.0681806405336748","-0.00288307946163324","0.0530176109865432","0.282993034273014","pa_kab"
"b[load_std Stock:Gates]","-0.390323644386848","-0.0897815453143756","-0.008165168677439","0.0407067502548841","0.265476394164138","pa_kab"
"b[load_std Stock:Harrison]","-0.434715760712488","-0.118819081932253","-0.0224943020105935","0.0220565189962656","0.203919299647925","pa_kab"
"b[load_std Stock:L.Shuswap]","-0.140326186398839","-0.00578514739062689","0.0435732747002102","0.167165929657213","0.588146084118284","pa_kab"
"b[load_std Stock:L.Stuart]","-0.413946224849084","-0.107188929585851","-0.0161715293970737","0.0274736957655889","0.215563304860732","pa_kab"
"b[load_std Stock:Nadina]","-0.501771461270987","-0.122616012461743","-0.0233081788476578","0.0187922463309214","0.210792641589033","pa_kab"
"b[load_std Stock:Pitt]","-0.227922333407059","-0.0315182780933598","0.0105602481226801","0.0940648838506749","0.39240219167599","pa_kab"
"b[load_std Stock:Portage]","-0.21916688827629","-0.0253130076686213","0.0160871334494136","0.108819461355714","0.40878030496472","pa_kab"
"b[load_std Stock:Quesnel]","-0.139358660820092","-0.00439877061929468","0.0430966099916241","0.165740434989484","0.543597208926305","pa_kab"
"b[load_std Stock:Raft]","-0.188640131954798","-0.0216451132982579","0.0232763705966169","0.112667898847849","0.421542593561194","pa_kab"
"b[load_std Stock:Scotch]","-0.366738796573514","-0.0862870022467683","-0.00830794258223402","0.0390514274985725","0.257417655098175","pa_kab"
"b[load_std Stock:Seymour]","-0.344325137950252","-0.071023218493482","-0.00392162903950469","0.0469795219498148","0.283673126041005","pa_kab"
"b[load_std Stock:Stellako]","-0.573075638078851","-0.169046839537489","-0.0451385188077526","0.00543815816268273","0.147475110602593","pa_kab"
"b[load_std Stock:Weaver]","-0.312983304740737","-0.0666622158071789","-0.00213999479675219","0.0577868572151991","0.28223561864102","pa_kab"
"b[load_std Stock:Birkenhead]","-0.230759276386045","-0.0331455371894243","0.0122127295369247","0.0976989876141211","0.388121197504808","pa_min"
"b[load_std Stock:Bowron]","-0.520455181402836","-0.149292092666076","-0.0381298723125863","0.00757381315525182","0.144933154778833","pa_min"
"b[load_std Stock:Chilko]","-0.415824010030705","-0.104902734052147","-0.0212465533578337","0.020985578052246","0.181408159277147","pa_min"
"b[load_std Stock:E.Stuart]","-0.348394476760453","-0.0679012308000072","-0.00521027229642466","0.0399616542735127","0.246361447385271","pa_min"
"b[load_std Stock:Fennell]","-0.251681447132007","-0.0420841726126722","0.00636565655352932","0.0716392690372866","0.333185685284368","pa_min"
"b[load_std Stock:Gates]","-0.192452087159613","-0.0192816832061971","0.0215827466722684","0.121554219846673","0.428928122146133","pa_min"
"b[load_std Stock:Harrison]","-0.289696515698893","-0.0523460049154292","0.00133597737527578","0.0648548487461057","0.311844942939885","pa_min"
"b[load_std Stock:L.Shuswap]","-0.323377115046356","-0.0746057826568058","-0.00796683387696424","0.0418841604955861","0.248424202068396","pa_min"
"b[load_std Stock:L.Stuart]","-0.225853555346072","-0.0327831430897247","0.00993036952009829","0.081318821596485","0.340930088519815","pa_min"
"b[load_std Stock:Nadina]","-0.366476603024862","-0.0877790328376045","-0.0106635366585912","0.0320333479936958","0.242606895478881","pa_min"
"b[load_std Stock:Pitt]","-0.20058380026234","-0.0245556621882644","0.0160365450784131","0.0982387225489025","0.385330763216834","pa_min"
"b[load_std Stock:Portage]","-0.327766679826701","-0.0731881041939918","-0.00554668332490291","0.0395821293327762","0.240771670306121","pa_min"
"b[load_std Stock:Quesnel]","-0.359075372211735","-0.0902991938912444","-0.0118382795533801","0.0301214257054847","0.232466279673407","pa_min"
"b[load_std Stock:Raft]","-0.366969782392817","-0.0888215769830409","-0.0112702078231403","0.0302108799161368","0.215701144509202","pa_min"
"b[load_std Stock:Scotch]","-0.24888652811227","-0.0420013023467047","0.0030398035747381","0.0700251987796551","0.31809788443512","pa_min"
"b[load_std Stock:Seymour]","-0.343556463489368","-0.0825023598233671","-0.0109222598587652","0.0339279631652013","0.227929238785741","pa_min"
"b[load_std Stock:Stellako]","-0.269678000779113","-0.052748386414481","-0.000244775896807147","0.0532749985718581","0.292183160852488","pa_min"
"b[load_std Stock:Weaver]","-0.109142124869258","-0.00214127287932867","0.0485556278375675","0.179157933517038","0.580617196094305","pa_min"
"b[load_std Stock:Birkenhead]","-0.43500050400413","-0.104742901784774","0.0357012240461007","0.202875031294944","0.579356491002112","pa_pse"
"b[load_std Stock:Bowron]","-0.461217552559604","-0.122915806614491","0.020481184006479","0.187306268565759","0.53888197631331","pa_pse"
"b[load_std Stock:Chilko]","-0.276939138383207","0.00786025445392462","0.15523021014181","0.333634906626232","0.710785498013344","pa_pse"
"b[load_std Stock:E.Stuart]","-0.194435716790326","0.0760812967428795","0.253183482598095","0.442412211620059","0.820681295426852","pa_pse"
"b[load_std Stock:Fennell]","-0.702293854352559","-0.34166257611046","-0.165189710932064","-0.00587482523097506","0.282720493781794","pa_pse"
"b[load_std Stock:Gates]","-0.389608211615698","-0.0665732846844955","0.0723920528174188","0.231147852289143","0.572294661755997","pa_pse"
"b[load_std Stock:Harrison]","-0.213221371823757","0.0540004468493502","0.218658937929895","0.408079347601119","0.759447151030845","pa_pse"
"b[load_std Stock:L.Shuswap]","-0.804433775822616","-0.415476208560106","-0.227223069252902","-0.0583618164578581","0.2021332680777","pa_pse"
"b[load_std Stock:L.Stuart]","-0.361451986238099","-0.0527292690813596","0.0820614463584242","0.246457672963858","0.597998277902284","pa_pse"
"b[load_std Stock:Nadina]","-0.30138550386096","-0.00593712207011445","0.142293527431266","0.312384813831661","0.674046178190156","pa_pse"
"b[load_std Stock:Pitt]","-0.175171299175153","0.0751484071391675","0.248321116380259","0.440109415495576","0.853009842492656","pa_pse"
"b[load_std Stock:Portage]","-0.956530947882558","-0.53168598965178","-0.320612334084057","-0.14418980295426","0.099409013303205","pa_pse"
"b[load_std Stock:Quesnel]","-0.590818955236493","-0.237752953597613","-0.0729335219695816","0.0713896073213896","0.397327619088391","pa_pse"
"b[load_std Stock:Raft]","-0.306914271646429","-0.0220814230443087","0.113658329719031","0.281642398951186","0.696660546784133","pa_pse"
"b[load_std Stock:Scotch]","-0.700992276690197","-0.309681509551287","-0.138339460232873","0.00642432890725027","0.291452109680638","pa_pse"
"b[load_std Stock:Seymour]","-0.544736045835619","-0.199257263710216","-0.0379570242900136","0.104761805451761","0.427674256865073","pa_pse"
"b[load_std Stock:Stellako]","-0.529371130583325","-0.193810583927665","-0.0402180805782294","0.0939799623929741","0.400829324819316","pa_pse"
"b[load_std Stock:Weaver]","-1.26033653598199","-0.803983720526566","-0.560409116899776","-0.316836607130925","0.0100744513355064","pa_pse"
"b[load_std Stock:Birkenhead]","-0.555940261547327","-0.175143790799064","-0.0392236379342591","0.0281987211760692","0.256051351980097","pa_ther"
"b[load_std Stock:Bowron]","-0.308863716076071","-0.0428941989839944","0.0217062185083519","0.137120253187708","0.438737741610294","pa_ther"
"b[load_std Stock:Chilko]","-0.344949393793667","-0.0738540659362911","0.00226781836505771","0.0946772107800981","0.397872684542404","pa_ther"
"b[load_std Stock:E.Stuart]","-0.306246697494719","-0.0539116971722618","0.0129404278527374","0.118024003492623","0.423251222063898","pa_ther"
"b[load_std Stock:Fennell]","-0.296490270266164","-0.0311118053671126","0.0316151379772669","0.15682202184698","0.482413751079977","pa_ther"
"b[load_std Stock:Gates]","-0.626053628087783","-0.22865652202995","-0.072466095844822","0.00895192398228209","0.208615955718653","pa_ther"
"b[load_std Stock:Harrison]","-0.611926901964241","-0.234945804932173","-0.0712918396134362","0.00568944179926151","0.201204884104142","pa_ther"
"b[load_std Stock:L.Shuswap]","-0.405034983326357","-0.100713007863004","-0.00724327754645903","0.068192259737338","0.354227750659882","pa_ther"
"b[load_std Stock:L.Stuart]","-0.250360336978602","-0.0242863624353003","0.043621989606663","0.166195532190386","0.518130881952368","pa_ther"
"b[load_std Stock:Nadina]","-0.223355513593472","-0.0201473783827744","0.042983445016374","0.173311937518085","0.533581632588885","pa_ther"
"b[load_std Stock:Pitt]","-0.944393758312179","-0.430320447562153","-0.191736553467314","-0.0363924133896044","0.0678601610075795","pa_ther"
"b[load_std Stock:Portage]","-0.180336587469269","-0.00531372701765246","0.0690091806136586","0.223685276205326","0.59245417407088","pa_ther"
"b[load_std Stock:Quesnel]","-0.281733850251922","-0.0383032253816904","0.0294724144415541","0.153492027357689","0.493375646055085","pa_ther"
"b[load_std Stock:Raft]","-0.430931161952704","-0.117795552855013","-0.0138279978948927","0.0571440882226497","0.321114831243094","pa_ther"
"b[load_std Stock:Scotch]","-0.324952305167385","-0.0587402783423754","0.00843519775049319","0.107221864432015","0.430255931682239","pa_ther"
"b[load_std Stock:Seymour]","-0.221378699747596","-0.0175078822484652","0.0485288775399493","0.186017886732472","0.548199686110905","pa_ther"
"b[load_std Stock:Stellako]","-0.256498995273693","-0.0345261477449037","0.0266002643254335","0.139748449889716","0.503985086913818","pa_ther"
"b[load_std Stock:Weaver]","-0.381268244177966","-0.0798805455969982","0.00317696256271942","0.0912628403316122","0.380117645632396","pa_ther"
"b[load_std Stock:Birkenhead]","-0.487049543454672","-0.144925404999462","-0.00318745269200482","0.138276594485999","0.49956022945085","prv"
"b[load_std Stock:Bowron]","-0.427193985894916","-0.131659865549035","0.00795482402611713","0.154254741418999","0.505982111801415","prv"
"b[load_std Stock:Chilko]","-0.259102817325917","0.00702919494609435","0.15761701561567","0.332196503587774","0.692681899786309","prv"
"b[load_std Stock:E.Stuart]","-0.201455027152248","0.0497776958522102","0.21306067282445","0.403257875510515","0.788568793302634","prv"
"b[load_std Stock:Fennell]","-0.677152152874386","-0.297559932108283","-0.124304944051098","0.0122773466552808","0.302278535722263","prv"
"b[load_std Stock:Gates]","-0.43685058606307","-0.1065133606005","0.0339463173331372","0.188649676902103","0.519236794613308","prv"
"b[load_std Stock:Harrison]","-0.167318569167318","0.0752751524620721","0.246059776648662","0.427034269522632","0.831947778232389","prv"
"b[load_std Stock:L.Shuswap]","-0.779664785753068","-0.365495368052701","-0.177478994604212","-0.0277884943314639","0.23642456862307","prv"
"b[load_std Stock:L.Stuart]","-0.364280989094394","-0.0716454368546234","0.0522894837763699","0.207728340644401","0.541500918506417","prv"
"b[load_std Stock:Nadina]","-0.27163868077108","-0.00233445147812666","0.137186899032366","0.309942077388844","0.675124116382319","prv"
"b[load_std Stock:Pitt]","-0.177412394350418","0.0694739180668237","0.238836308882536","0.426185381927731","0.824153342235767","prv"
"b[load_std Stock:Portage]","-0.922177675187442","-0.497339578351849","-0.302353926054656","-0.117456977044336","0.133200530516707","prv"
"b[load_std Stock:Quesnel]","-0.603545010117077","-0.231622155379984","-0.0730481107069756","0.0523183711773907","0.352382040960888","prv"
"b[load_std Stock:Raft]","-0.298699151632504","-0.0124753927262188","0.119128029640671","0.298408044493105","0.659340007330813","prv"
"b[load_std Stock:Scotch]","-0.673191316577779","-0.285242485336347","-0.114161328749508","0.0184173120927996","0.295000833474239","prv"
"b[load_std Stock:Seymour]","-0.54355512451374","-0.182367910347301","-0.0391794453635981","0.0946167768703657","0.420432000040339","prv"
"b[load_std Stock:Stellako]","-0.519335688509599","-0.178684391102418","-0.0288115412863043","0.0993708097145968","0.399799480121705","prv"
"b[load_std Stock:Weaver]","-1.26201695553185","-0.773617351464508","-0.523289826217213","-0.275864056305238","0.0137520724086292","prv"
"b[load_std Stock:Birkenhead]","-0.426828644517164","-0.107398996484829","-0.0183378913602062","0.0276725049224559","0.22260918945409","pspv"
"b[load_std Stock:Bowron]","-0.190128620215712","-0.0213467909262964","0.0199823184228018","0.107499487894579","0.410411877925409","pspv"
"b[load_std Stock:Chilko]","-0.256949074100394","-0.0477402007621276","0.00296969537196048","0.0642455551374715","0.306864482215256","pspv"
"b[load_std Stock:E.Stuart]","-0.261239004939236","-0.0496680289806558","0.00043432872482389","0.0561350546807149","0.27946807293282","pspv"
"b[load_std Stock:Fennell]","-0.237323927840034","-0.0393371678725636","0.00963490576526546","0.0924254354653894","0.371334183995311","pspv"
"b[load_std Stock:Gates]","-0.440748999199336","-0.118163234322387","-0.0239065045600867","0.0183244555341222","0.194593211972582","pspv"
"b[load_std Stock:Harrison]","-0.444877832955734","-0.122042321711495","-0.0262590523107525","0.0197460120399849","0.183840437127161","pspv"
"b[load_std Stock:L.Shuswap]","-0.37464208600526","-0.0909067845112225","-0.010599680201888","0.0337957912908227","0.231772872244347","pspv"
"b[load_std Stock:L.Stuart]","-0.261597189091089","-0.0465051138128956","0.00310665818624997","0.0666111862590098","0.32286689603421","pspv"
"b[load_std Stock:Nadina]","-0.257074329092533","-0.0464327743688398","0.00477185754381314","0.0675544050773865","0.324457044327434","pspv"
"b[load_std Stock:Pitt]","-0.549067681590675","-0.167259465340919","-0.0490474967546974","0.00249679106794718","0.12300528778231","pspv"
"b[load_std Stock:Portage]","-0.187151381409188","-0.0173903612618523","0.0261620612598014","0.119947759430857","0.432159156668307","pspv"
"b[load_std Stock:Quesnel]","-0.29061849652986","-0.0562760013122544","0.000252773842951658","0.056959177209386","0.288339975249433","pspv"
"b[load_std Stock:Raft]","-0.301548820414541","-0.0607312315837718","-0.00197646787148798","0.04668570092641","0.261771726032847","pspv"
"b[load_std Stock:Scotch]","-0.233649389437302","-0.035076342716987","0.00861610105121672","0.0827635170081103","0.350501677972324","pspv"
"b[load_std Stock:Seymour]","-0.173414749662356","-0.0176945624683811","0.0261020282920858","0.118711937323218","0.435040272461105","pspv"
"b[load_std Stock:Stellako]","-0.156524955106268","-0.00961530803200766","0.0314297072992267","0.129219318925279","0.457217285969833","pspv"
"b[load_std Stock:Weaver]","-0.248227562737013","-0.0461033240723411","0.00496365359795819","0.0733691121611215","0.321435133953761","pspv"
"b[load_std Stock:Birkenhead]","-0.234396188816777","-0.0328830864708415","0.00951753810559138","0.0816166551335697","0.34653309721743","rlo"
"b[load_std Stock:Bowron]","-0.454293151491901","-0.130926975704598","-0.0294637130324066","0.0103587948069527","0.155793169977665","rlo"
"b[load_std Stock:Chilko]","-0.398944453133112","-0.105635060256229","-0.0218694365923332","0.0154870835020136","0.183514445484109","rlo"
"b[load_std Stock:E.Stuart]","-0.279765223899596","-0.052701219121527","-0.00011823182235586","0.0494848758434159","0.270924043143566","rlo"
"b[load_std Stock:Fennell]","-0.209862730929546","-0.0280488753989716","0.0111967365492463","0.0859999359653431","0.356803629928898","rlo"
"b[load_std Stock:Gates]","-0.22898970782354","-0.0328898198092316","0.00860451910280714","0.0857685858994781","0.37962498975095","rlo"
"b[load_std Stock:Harrison]","-0.252369411472098","-0.0387015020889274","0.00543073592581507","0.0729622160532419","0.314511959950631","rlo"
"b[load_std Stock:L.Shuswap]","-0.213537902304364","-0.0309645907650097","0.00857145878735748","0.0792312496563797","0.34527415736014","rlo"
"b[load_std Stock:L.Stuart]","-0.291982418521035","-0.0576847247568746","-0.000667592849027307","0.050053124677461","0.265984964150151","rlo"
"b[load_std Stock:Nadina]","-0.335042375502001","-0.0748278668630874","-0.00664634948783805","0.0321956974895528","0.218917858960841","rlo"
"b[load_std Stock:Pitt]","-0.195544539217409","-0.0245882306736499","0.0138462587340607","0.0879962181383736","0.353784730118705","rlo"
"b[load_std Stock:Portage]","-0.324538519598169","-0.0722558769653745","-0.00705913830843821","0.0336960322751678","0.219458133521124","rlo"
"b[load_std Stock:Quesnel]","-0.389227338759218","-0.101590055166692","-0.0175356509775586","0.0169570782046239","0.175815221713819","rlo"
"b[load_std Stock:Raft]","-0.361947083008778","-0.0848276887589114","-0.00943900168234088","0.0295329588340026","0.208763776335219","rlo"
"b[load_std Stock:Scotch]","-0.22146223645717","-0.0315404884292094","0.00764774554227499","0.07504186225908","0.352365341876378","rlo"
"b[load_std Stock:Seymour]","-0.309171506908153","-0.0698277816854734","-0.00600094337360792","0.0374642638984811","0.227782369308293","rlo"
"b[load_std Stock:Stellako]","-0.319282983386249","-0.0676366169509382","-0.00598219650056853","0.0309830795708532","0.214704064607926","rlo"
"b[load_std Stock:Weaver]","-0.118717516123463","-0.00432179709477125","0.0397217155028482","0.153911241179725","0.525421266357448","rlo"
"b[load_std Stock:Birkenhead]","-0.946023693608219","-0.513268643324403","-0.278702056708759","-0.0820773960484717","0.138410205213815","sch"
"b[load_std Stock:Bowron]","-0.410862883192984","-0.0771214702396074","0.0462854755319906","0.194718175842443","0.55435184021533","sch"
"b[load_std Stock:Chilko]","-0.340718037359616","-0.0441235424420069","0.0789597217186336","0.247416953319106","0.629192616020049","sch"
"b[load_std Stock:E.Stuart]","-0.51446918737365","-0.184549362919314","-0.0314000444179931","0.0886037909575046","0.414505778107236","sch"
"b[load_std Stock:Fennell]","-0.295567856075004","-0.0104896435043306","0.122276986397413","0.29170984808705","0.683128070692407","sch"
"b[load_std Stock:Gates]","-1.03145785982699","-0.590545617192843","-0.363312851822374","-0.147641458098634","0.0852835063477365","sch"
"b[load_std Stock:Harrison]","-0.638086580289158","-0.263300349587908","-0.0882671139904335","0.0342569545151086","0.364817448701639","sch"
"b[load_std Stock:L.Shuswap]","-0.499202202275077","-0.166997323209836","-0.0164401335789161","0.109839311290923","0.466785425476122","sch"
"b[load_std Stock:L.Stuart]","-0.34518370693645","-0.051325059924961","0.0706627971999389","0.235884213419979","0.584844732388342","sch"
"b[load_std Stock:Nadina]","-0.248315525176857","0.0076147882216536","0.154804546995462","0.342039408767574","0.729436966964461","sch"
"b[load_std Stock:Pitt]","-1.15431821390866","-0.697214797555702","-0.439944777373826","-0.202140376718903","0.0372727814218557","sch"
"b[load_std Stock:Portage]","-0.135971463100053","0.0822658086624022","0.267935685472765","0.47046228349267","0.884305601924523","sch"
"b[load_std Stock:Quesnel]","-0.303663816864518","-0.0114840319542708","0.115549058574488","0.293297215377864","0.690059352040217","sch"
"b[load_std Stock:Raft]","-0.415081528692239","-0.0958657064687816","0.0266328951695122","0.176335354961289","0.51009246300287","sch"
"b[load_std Stock:Scotch]","-0.443177757555292","-0.116143062882511","0.005372396983738","0.140565416741026","0.485240423843879","sch"
"b[load_std Stock:Seymour]","-0.282674711424501","-0.00234213157599973","0.141062557890452","0.318872477640208","0.71979875842721","sch"
"b[load_std Stock:Stellako]","-0.240951995906132","0.0170206062323685","0.16687550949017","0.361733536834895","0.767568447095948","sch"
"b[load_std Stock:Weaver]","-0.52499178910551","-0.180547393650137","-0.0365490676701219","0.0886949068683553","0.408188583652847","sch"
"b[load_std Stock:Birkenhead]","-0.260987509102422","-0.033262890493863","0.026358278068762","0.141291590752601","0.495072601777583","smallUK"
"b[load_std Stock:Bowron]","-0.530236953071299","-0.171955007236165","-0.0450174374835175","0.0149604414093786","0.215641985073402","smallUK"
"b[load_std Stock:Chilko]","-0.318247725786371","-0.0590805236646213","0.00395669473875693","0.0812615945709643","0.347401244760709","smallUK"
"b[load_std Stock:E.Stuart]","-0.339691489886115","-0.0751681303698095","-0.000184141435324657","0.0712386372815633","0.322821999017386","smallUK"
"b[load_std Stock:Fennell]","-0.486116330217963","-0.142596206049642","-0.028771990981615","0.0271246555046397","0.235526740079561","smallUK"
"b[load_std Stock:Gates]","-0.172763027983145","-0.00175830281040495","0.0681052944012886","0.207908569697699","0.546035002126985","smallUK"
"b[load_std Stock:Harrison]","-0.25448835751422","-0.0316082920148075","0.0233296032505098","0.135260707923052","0.4383681329042","smallUK"
"b[load_std Stock:L.Shuswap]","-0.667306706094656","-0.237255623277542","-0.0820064284375933","-0.00196591030743461","0.125717293633348","smallUK"
"b[load_std Stock:L.Stuart]","-0.187954233343225","-0.0133262152634784","0.0436048566400694","0.168569295103214","0.509788202848416","smallUK"
"b[load_std Stock:Nadina]","-0.371840319279752","-0.083472131356386","-0.00487847049936762","0.0588595459325616","0.309338336773119","smallUK"
"b[load_std Stock:Pitt]","-0.135069850823738","0.000687743444239639","0.0776229735306529","0.226761386275233","0.618630113916068","smallUK"
"b[load_std Stock:Portage]","-0.521631845893976","-0.164782381464112","-0.0430539482160437","0.0164153137673984","0.201569523716317","smallUK"
"b[load_std Stock:Quesnel]","-0.345907011842055","-0.0798416481732749","-0.00203721398819972","0.0694057738677459","0.327582258003689","smallUK"
"b[load_std Stock:Raft]","-0.311019588091137","-0.0658060353321374","0.00346857979371822","0.084116565342244","0.361135320773012","smallUK"
"b[load_std Stock:Scotch]","-0.474890776414702","-0.132057552003842","-0.0260555809287133","0.0292213959816213","0.238998102370263","smallUK"
"b[load_std Stock:Seymour]","-0.471954580922246","-0.141423722259138","-0.0294911143567466","0.0253390899727835","0.23219216308467","smallUK"
"b[load_std Stock:Stellako]","-0.334714119751567","-0.0678349681855774","0.00160300375619464","0.0809234423454581","0.33925408889958","smallUK"
"b[load_std Stock:Weaver]","-0.371656389945295","-0.0966656264380148","-0.0109796243922724","0.0520847115944022","0.300713437254939","smallUK"
"b[load_std Stock:Birkenhead]","-0.545177234070839","-0.180220647275631","-0.0441299129836514","0.0322768674902462","0.256658363313275","sp_des"
"b[load_std Stock:Bowron]","-0.277264508748992","-0.0314952900812182","0.0414295730594223","0.171934424321908","0.516411234088086","sp_des"
"b[load_std Stock:Chilko]","-0.370253529638665","-0.0817963414063196","0.00534240024056301","0.107409730766652","0.417797119677947","sp_des"
"b[load_std Stock:E.Stuart]","-0.319301296229187","-0.0559060995615723","0.0174136084046458","0.121769633134642","0.418760544672253","sp_des"
"b[load_std Stock:Fennell]","-0.284251668790653","-0.0351873547426244","0.0449012324027693","0.172169379827169","0.501075697635261","sp_des"
"b[load_std Stock:Gates]","-0.638557246772656","-0.245921691213379","-0.0848493310648224","0.00610865947870727","0.210239755119571","sp_des"
"b[load_std Stock:Harrison]","-0.657829950434212","-0.264586740813743","-0.0951185662355229","-0.000708667621627192","0.200300962317599","sp_des"
"b[load_std Stock:L.Shuswap]","-0.34833975516157","-0.0723532882309371","0.00710719890773506","0.097028848032798","0.394871727178249","sp_des"
"b[load_std Stock:L.Stuart]","-0.249259435804674","-0.0315348799900715","0.0384108850051628","0.16486898462722","0.50517765136417","sp_des"
